agent,step,gv,mode,truth,constraint,coherence,autonomy
collapse_ai,28,0.891101,WATCH,0.880322,0.880322,0.881451,0.692534
collapse_ai,29,0.885869,WATCH,0.875046,0.875046,0.876074,0.664833
collapse_ai,30,0.895517,WATCH,0.88463,0.88463,0.885552,0.638239
collapse_ai,31,0.897012,WATCH,0.886107,0.886107,0.886934,0.61271
collapse_ai,32,0.907143,STABLE,0.896226,0.896226,0.896962,0.61271
collapse_ai,33,0.910294,STABLE,0.899411,0.899411,0.900067,0.61271
collapse_ai,34,0.920484,STABLE,0.909646,0.909646,0.910229,0.61271
collapse_ai,35,0.912937,STABLE,0.902187,0.902187,0.902709,0.61271
collapse_ai,36,0.915894,STABLE,0.905196,0.905196,0.90565,0.61271
collapse_ai,37,0.916757,STABLE,0.906123,0.906123,0.906514,0.61271
collapse_ai,38,0.907536,STABLE,0.896968,0.896968,0.897299,0.61271
collapse_ai,39,0.895174,WATCH,0.88463,0.88463,0.884891,0.588201
collapse_ai,40,0.785374,RECOVER,0.762701,0.762701,0.76586,0.529381
collapse_ai,41,0.788149,RECOVER,0.760072,0.760072,0.759569,0.476443
collapse_ai,42,0.799924,RECOVER,0.766788,0.766788,0.761902,0.428799
collapse_ai,43,0.823413,WATCH,0.785531,0.785531,0.776135,0.411647
collapse_ai,44,0.806659,RECOVER,0.769587,0.769587,0.760557,0.370482
collapse_ai,45,0.803587,RECOVER,0.761993,0.761993,0.748495,0.333434
collapse_ai,46,0.806295,RECOVER,0.760381,0.760381,0.742526,0.300091
collapse_ai,47,0.832682,WATCH,0.78266,0.78266,0.760603,0.288087
collapse_ai,48,0.84084,WATCH,0.792441,0.792441,0.771588,0.276563
collapse_ai,49,0.852392,WATCH,0.806756,0.806756,0.788178,0.265501
collapse_ai,50,0.845887,WATCH,0.801538,0.801538,0.783805,0.254881
collapse_ai,51,0.839837,WATCH,0.796694,0.796694,0.779752,0.244686
collapse_ai,52,0.849692,WATCH,0.807678,0.807678,0.791479,0.234898
collapse_ai,53,0.855309,WATCH,0.814415,0.814415,0.798934,0.225502
collapse_ai,54,0.865639,WATCH,0.825841,0.825841,0.81105,0.216482
collapse_ai,55,0.868243,WATCH,0.829537,0.829537,0.815414,0.207823
collapse_ai,56,0.875424,WATCH,0.837773,0.837773,0.824288,0.19951
collapse_ai,57,0.881156,WATCH,0.844546,0.844546,0.831674,0.19153
collapse_ai,58,0.892351,WATCH,0.857298,0.857298,0.845518,0.183868
collapse_ai,59,0.902512,STABLE,0.869935,0.869935,0.860077,0.183868
collapse_ai,60,0.889543,WATCH,0.857898,0.857898,0.848508,0.176514
collapse_ai,61,0.870778,WATCH,0.839973,0.839973,0.831008,0.169453
collapse_ai,62,0.88519,WATCH,0.855111,0.855111,0.846521,0.162675
collapse_ai,63,0.900949,STABLE,0.871625,0.871625,0.86341,0.162675
collapse_ai,64,0.894062,WATCH,0.865526,0.865526,0.857689,0.156168
collapse_ai,65,0.879039,WATCH,0.851231,0.851231,0.84374,0.149921
collapse_ai,66,0.884157,WATCH,0.856982,0.856982,0.849798,0.143924
collapse_ai,67,0.897413,WATCH,0.870867,0.870867,0.86398,0.138167
collapse_ai,68,0.918864,STABLE,0.892975,0.892975,0.886387,0.138167
collapse_ai,69,0.926733,STABLE,0.901563,0.901563,0.895288,0.138167
collapse_ai,70,0.766054,RECOVER,0.724479,0.724479,0.724187,0.124351
collapse_ai,71,0.779621,RECOVER,0.73341,0.73341,0.72889,0.111916
collapse_ai,72,0.789496,RECOVER,0.738948,0.738948,0.730106,0.100724
collapse_ai,73,0.791778,RECOVER,0.737151,0.737151,0.724025,0.090652
collapse_ai,74,0.824549,WATCH,0.76605,0.76605,0.748732,0.087026
collapse_ai,75,0.845185,WATCH,0.791388,0.791388,0.777665,0.083545
collapse_ai,76,0.859586,WATCH,0.809424,0.809424,0.79825,0.080203
collapse_ai,77,0.855023,WATCH,0.806314,0.806314,0.795702,0.076995
collapse_ai,78,0.868398,WATCH,0.821062,0.821062,0.810973,0.073915
collapse_ai,79,0.878009,WATCH,0.833184,0.833184,0.824615,0.070958
collapse_ai,80,0.885655,WATCH,0.842948,0.842948,0.835538,0.06812
collapse_ai,81,0.89963,WATCH,0.86047,0.86047,0.855432,0.065395
collapse_ai,82,0.908126,STABLE,0.871289,0.871289,0.867525,0.065395
collapse_ai,83,0.917191,STABLE,0.882808,0.882808,0.880397,0.065395
collapse_ai,84,0.925111,STABLE,0.892927,0.892927,0.891626,0.065395
collapse_ai,85,0.930355,STABLE,0.899761,0.899761,0.899074,0.065395
collapse_ai,86,0.914813,STABLE,0.885133,0.885133,0.884543,0.065395
collapse_ai,87,0.918514,STABLE,0.889645,0.889645,0.889125,0.065395
collapse_ai,88,0.915688,STABLE,0.887614,0.887614,0.887162,0.065395
collapse_ai,89,0.905735,STABLE,0.878412,0.878412,0.878017,0.065395
collapse_ai,90,0.925764,STABLE,0.899121,0.899121,0.898764,0.065395
collapse_ai,91,0.94485,STABLE,0.919639,0.919639,0.919856,0.065395
collapse_ai,92,0.95771,STABLE,0.935803,0.935803,0.93778,0.065395
collapse_ai,93,0.961168,STABLE,0.940409,0.940409,0.942642,0.065395
collapse_ai,94,0.973365,STABLE,0.955823,0.955823,0.959197,0.065395
collapse_ai,95,0.90583,STABLE,0.881116,0.881116,0.886022,0.065395
collapse_ai,96,0.898177,WATCH,0.873986,0.873986,0.878734,0.062779
collapse_ai,97,0.905707,STABLE,0.881988,0.881988,0.886579,0.062779
collapse_ai,98,0.9096,STABLE,0.886369,0.886369,0.890809,0.062779
collapse_ai,99,0.899722,WATCH,0.876978,0.876978,0.881272,0.060268
collapse_ai,100,0.90272,STABLE,0.880403,0.880403,0.88455,0.060268
collapse_ai,101,0.905324,STABLE,0.883433,0.883433,0.887437,0.060268
collapse_ai,102,0.926608,STABLE,0.905139,0.905139,0.909004,0.060268
collapse_ai,103,0.938089,STABLE,0.917116,0.917116,0.920856,0.060268
collapse_ai,104,0.940328,STABLE,0.919883,0.919883,0.923505,0.060268
collapse_ai,105,0.944862,STABLE,0.924935,0.924935,0.928444,0.060268
collapse_ai,106,0.947189,STABLE,0.927779,0.927779,0.93118,0.060268
collapse_ai,107,0.946962,STABLE,0.928061,0.928061,0.931358,0.060268
collapse_ai,108,0.937952,STABLE,0.919539,0.919539,0.922734,0.060268
collapse_ai,109,0.938584,STABLE,0.920603,0.920603,0.923694,0.060268
collapse_ai,110,0.933245,STABLE,0.915683,0.915683,0.918673,0.060268
collapse_ai,111,0.923059,STABLE,0.905878,0.905878,0.908766,0.060268
collapse_ai,112,0.93086,STABLE,0.914002,0.914002,0.916784,0.060268
collapse_ai,113,0.937179,STABLE,0.920666,0.920666,0.92335,0.060268
collapse_ai,114,0.921491,STABLE,0.905338,0.905338,0.907929,0.060268
collapse_ai,115,0.923014,STABLE,0.90714,0.90714,0.90963,0.060268
collapse_ai,116,0.935666,STABLE,0.920069,0.920069,0.922461,0.060268
collapse_ai,117,0.948495,STABLE,0.933219,0.933219,0.935524,0.060268
collapse_ai,118,0.960528,STABLE,0.945614,0.945614,0.947844,0.060268
collapse_ai,119,0.962257,STABLE,0.947744,0.947744,0.949908,0.060268
collapse_ai,120,0.955087,STABLE,0.940965,0.940965,0.943066,0.060268
collapse_ai,121,0.945792,STABLE,0.932017,0.932017,0.934051,0.060268
collapse_ai,122,0.951118,STABLE,0.937639,0.937639,0.9396,0.060268
collapse_ai,123,0.9566,STABLE,0.943427,0.943427,0.945322,0.060268
collapse_ai,124,0.970966,STABLE,0.958111,0.958111,0.959944,0.060268
collapse_ai,125,0.98204,STABLE,0.970451,0.970451,0.972617,0.060268
collapse_ai,126,0.981303,STABLE,0.970074,0.970074,0.972179,0.060268
collapse_ai,127,0.969476,STABLE,0.95859,0.95859,0.960635,0.060268
collapse_ai,128,0.96733,STABLE,0.956724,0.956724,0.958705,0.060268
collapse_ai,129,0.970627,STABLE,0.960281,0.960281,0.962199,0.060268
collapse_ai,130,0.910162,STABLE,0.893978,0.893978,0.897135,0.060268
collapse_ai,131,0.91586,STABLE,0.899899,0.899899,0.902944,0.060268
collapse_ai,132,0.913783,STABLE,0.898063,0.898063,0.900999,0.060268
collapse_ai,133,0.910541,STABLE,0.895044,0.895044,0.897872,0.060268
collapse_ai,134,0.916811,STABLE,0.901517,0.901517,0.904237,0.060268
collapse_ai,135,0.915719,STABLE,0.900649,0.900649,0.903264,0.060268
collapse_ai,136,0.921128,STABLE,0.906269,0.906269,0.908781,0.060268
collapse_ai,137,0.926632,STABLE,0.912001,0.912001,0.914414,0.060268
collapse_ai,138,0.917811,STABLE,0.903422,0.903422,0.905742,0.060268
collapse_ai,139,0.915892,STABLE,0.9017,0.9017,0.903922,0.060268
collapse_ai,140,0.933233,STABLE,0.919224,0.919224,0.921348,0.060268
collapse_ai,141,0.923947,STABLE,0.910188,0.910188,0.912229,0.060268
collapse_ai,142,0.905453,STABLE,0.891895,0.891895,0.893848,0.060268
collapse_ai,143,0.890178,WATCH,0.876736,0.876736,0.878588,0.057857
collapse_ai,144,0.894364,WATCH,0.880972,0.880972,0.882712,0.055543
collapse_ai,145,0.898416,WATCH,0.88509,0.88509,0.886722,0.053321
collapse_ai,146,0.900835,STABLE,0.887591,0.887591,0.889121,0.053321
collapse_ai,147,0.916484,STABLE,0.90333,0.90333,0.904762,0.053321
collapse_ai,148,0.892696,WATCH,0.879695,0.879695,0.881045,0.051189
collapse_ai,149,0.900456,STABLE,0.887504,0.887504,0.888751,0.051189
collapse_ai,150,0.919591,STABLE,0.906718,0.906718,0.907872,0.051189
collapse_ai,151,0.911139,STABLE,0.898425,0.898425,0.899507,0.051189
collapse_ai,152,0.910474,STABLE,0.897878,0.897878,0.89888,0.051189
collapse_ai,153,0.906102,STABLE,0.893617,0.893617,0.894541,0.051189
collapse_ai,154,0.900474,STABLE,0.888077,0.888077,0.888921,0.051189
collapse_ai,155,0.900731,STABLE,0.888396,0.888396,0.889154,0.051189
collapse_ai,156,0.918515,STABLE,0.906243,0.906243,0.906917,0.051189
collapse_ai,157,0.939754,STABLE,0.927617,0.927617,0.92823,0.051189
collapse_ai,158,0.938492,STABLE,0.926574,0.926574,0.927151,0.051189
collapse_ai,159,0.959686,STABLE,0.947974,0.947974,0.948514,0.051189
collapse_ai,160,0.875619,WATCH,0.852867,0.852867,0.856155,0.049141
collapse_ai,161,0.879054,WATCH,0.856642,0.856642,0.85979,0.047175
collapse_ai,162,0.88461,WATCH,0.86254,0.86254,0.865552,0.045288
collapse_ai,163,0.89231,WATCH,0.870593,0.870593,0.873476,0.043477
collapse_ai,164,0.927866,STABLE,0.906523,0.906523,0.909285,0.043477
collapse_ai,165,0.938859,STABLE,0.918027,0.918027,0.9207,0.043477
collapse_ai,166,0.933872,STABLE,0.913578,0.913578,0.916172,0.043477
collapse_ai,167,0.945831,STABLE,0.926033,0.926033,0.928545,0.043477
collapse_ai,168,0.944052,STABLE,0.924782,0.924782,0.927223,0.043477
collapse_ai,169,0.941061,STABLE,0.922291,0.922291,0.924661,0.043477
collapse_ai,170,0.952165,STABLE,0.933864,0.933864,0.93616,0.043477
collapse_ai,171,0.954094,STABLE,0.936291,0.936291,0.938525,0.043477
collapse_ai,172,0.958432,STABLE,0.941116,0.941116,0.943289,0.043477
collapse_ai,173,0.959969,STABLE,0.94314,0.94314,0.945257,0.043477
collapse_ai,174,0.96468,STABLE,0.948325,0.948325,0.950387,0.043477
collapse_ai,175,0.970107,STABLE,0.954228,0.954228,0.95624,0.043477
collapse_ai,176,0.951721,STABLE,0.936323,0.936323,0.938289,0.043477
collapse_ai,177,0.96004,STABLE,0.945027,0.945027,0.946932,0.043477
collapse_ai,178,0.951574,STABLE,0.936966,0.936966,0.938818,0.043477
collapse_ai,179,0.938814,STABLE,0.92456,0.92456,0.926353,0.043477
collapse_ai,180,0.940357,STABLE,0.92639,0.92639,0.928114,0.043477
collapse_ai,181,0.943269,STABLE,0.929585,0.929585,0.931243,0.043477
collapse_ai,182,0.938303,STABLE,0.924903,0.924903,0.926498,0.043477
collapse_ai,183,0.948763,STABLE,0.935617,0.935617,0.937146,0.043477
collapse_ai,184,0.937114,STABLE,0.924255,0.924255,0.925729,0.043477
collapse_ai,185,0.93524,STABLE,0.92261,0.92261,0.924019,0.043477
collapse_ai,186,0.931656,STABLE,0.919237,0.919237,0.920582,0.043477
collapse_ai,187,0.933585,STABLE,0.921356,0.921356,0.922633,0.043477
collapse_ai,188,0.9387,STABLE,0.926661,0.926661,0.927875,0.043477
collapse_ai,189,0.930763,STABLE,0.918929,0.918929,0.920085,0.043477
collapse_ai,190,0.755272,RECOVER,0.72401,0.72401,0.729492,0.039129
collapse_ai,191,0.75047,RECOVER,0.713922,0.713922,0.716329,0.035216
collapse_ai,192,0.744997,RECOVER,0.70349,0.70349,0.701895,0.031695
collapse_ai,193,0.759066,RECOVER,0.712855,0.712855,0.706935,0.028525
collapse_ai,194,0.770451,RECOVER,0.719834,0.719834,0.709544,0.025673
collapse_ai,195,0.782523,RECOVER,0.727766,0.727766,0.713173,0.023105
collapse_ai,196,0.794847,RECOVER,0.736197,0.736197,0.717426,0.020795
collapse_ai,197,0.808323,RECOVER,0.746894,0.746894,0.724919,0.018715
collapse_ai,198,0.82242,WATCH,0.76447,0.76447,0.745132,0.017967
collapse_ai,199,0.817194,RECOVER,0.760896,0.760896,0.742462,0.01617
collapse_ai,200,0.813498,RECOVER,0.756828,0.756828,0.737441,0.014553
collapse_ai,201,0.81082,RECOVER,0.753676,0.753676,0.733268,0.013098
collapse_ai,202,0.821386,WATCH,0.764448,0.764448,0.74368,0.012574
collapse_ai,203,0.83748,WATCH,0.784435,0.784435,0.766757,0.012071
collapse_ai,204,0.838552,WATCH,0.78702,0.78702,0.770168,0.011588
collapse_ai,205,0.818898,RECOVER,0.768818,0.768818,0.752751,0.010429
collapse_ai,206,0.813011,RECOVER,0.759176,0.759176,0.739085,0.009386
collapse_ai,207,0.813892,RECOVER,0.758552,0.758552,0.736563,0.008448
collapse_ai,208,0.81596,RECOVER,0.760701,0.760701,0.738332,0.007603
collapse_ai,209,0.818965,RECOVER,0.764275,0.764275,0.741996,0.006843
collapse_ai,210,0.826007,WATCH,0.772204,0.772204,0.750325,0.006569
collapse_ai,211,0.82866,WATCH,0.776376,0.776376,0.755492,0.006306
collapse_ai,212,0.84347,WATCH,0.794025,0.794025,0.77539,0.006054
collapse_ai,213,0.8419,WATCH,0.793856,0.793856,0.776077,0.005812
collapse_ai,214,0.838538,WATCH,0.791829,0.791829,0.77486,0.005579
collapse_ai,215,0.848725,WATCH,0.80328,0.80328,0.787073,0.005356
collapse_ai,216,0.838412,WATCH,0.794218,0.794218,0.778748,0.005142
collapse_ai,217,0.847738,WATCH,0.8047,0.8047,0.789914,0.004936
collapse_ai,218,0.853868,WATCH,0.811975,0.811975,0.79785,0.004739
collapse_ai,219,0.857289,WATCH,0.816518,0.816518,0.803027,0.004549
