scarcity,fragmentation,visibility,coupling,antifragile_score,unification_score,margin_unification_minus_antifragile,winner,near_boundary
0.65,0.35,0.15,0.3,0.864676,-0.108398,-0.973074,antifragile,False
0.65,0.35,0.15,0.35,0.872495,-0.052799,-0.925294,antifragile,False
0.65,0.35,0.15,0.4,0.823446,0.005858,-0.817588,antifragile,False
0.65,0.35,0.15,0.45,0.869133,0.050627,-0.818506,antifragile,False
0.65,0.35,0.15,0.5,0.838473,0.105698,-0.732775,antifragile,False
0.65,0.35,0.15,0.55,0.791132,0.114535,-0.676596,antifragile,False
0.65,0.35,0.15,0.6,0.7352,0.248263,-0.486937,antifragile,False
0.65,0.35,0.15,0.65,0.753928,0.327377,-0.426551,antifragile,False
0.65,0.35,0.15,0.7,0.71267,0.387655,-0.325015,antifragile,False
0.65,0.35,0.15,0.75,0.712966,0.453068,-0.259898,antifragile,False
0.65,0.35,0.15,0.8,0.708883,0.483572,-0.22531,antifragile,False
0.65,0.35,0.15,0.85,0.722405,0.575842,-0.146563,antifragile,False
0.65,0.35,0.15,0.9,0.7018,0.624565,-0.077235,antifragile,False
0.65,0.35,0.15,0.95,0.666973,0.70931,0.042336,unification,True
0.65,0.35,0.15,1.0,0.613826,0.753385,0.139559,unification,False
0.65,0.35,0.2,0.0,1.046291,-0.44461,-1.490902,antifragile,False
0.65,0.35,0.2,0.05,0.970686,-0.423135,-1.39382,antifragile,False
0.65,0.35,0.2,0.1,0.982776,-0.323943,-1.306719,antifragile,False
0.65,0.35,0.2,0.15,0.971733,-0.261636,-1.233369,antifragile,False
0.65,0.35,0.2,0.2,0.919751,-0.166088,-1.085839,antifragile,False
0.65,0.35,0.2,0.25,0.956443,-0.10314,-1.059583,antifragile,False
0.65,0.35,0.2,0.3,0.891477,-0.056846,-0.948323,antifragile,False
0.65,0.35,0.2,0.35,0.911063,-0.008418,-0.919481,antifragile,False
0.65,0.35,0.2,0.4,0.85164,0.05468,-0.79696,antifragile,False
0.65,0.35,0.2,0.45,0.864854,0.14476,-0.720094,antifragile,False
0.65,0.35,0.2,0.5,0.861533,0.191481,-0.670052,antifragile,False
0.65,0.35,0.2,0.55,0.803455,0.239619,-0.563837,antifragile,False
0.65,0.35,0.2,0.6,0.757372,0.258588,-0.498784,antifragile,False
0.65,0.35,0.2,0.65,0.756741,0.387307,-0.369434,antifragile,False
0.65,0.35,0.2,0.7,0.729152,0.446177,-0.282975,antifragile,False
0.65,0.35,0.2,0.75,0.772548,0.477503,-0.295046,antifragile,False
0.65,0.35,0.2,0.8,0.701723,0.550805,-0.150918,antifragile,False
0.65,0.35,0.2,0.85,0.741131,0.621489,-0.119642,antifragile,False
0.65,0.35,0.2,0.9,0.662904,0.681537,0.018633,unification,True
0.65,0.35,0.2,0.95,0.643901,0.699717,0.055816,unification,False
0.65,0.35,0.2,1.0,0.697231,0.802957,0.105726,unification,False
0.65,0.35,0.25,0.0,1.016748,-0.395725,-1.412473,antifragile,False
0.65,0.35,0.25,0.05,0.989651,-0.372337,-1.361988,antifragile,False
0.65,0.35,0.25,0.1,1.028644,-0.272096,-1.30074,antifragile,False
0.65,0.35,0.25,0.15,0.974998,-0.184856,-1.159854,antifragile,False
0.65,0.35,0.25,0.2,0.960425,-0.155907,-1.116333,antifragile,False
0.65,0.35,0.25,0.25,0.96471,-0.045304,-1.010013,antifragile,False
0.65,0.35,0.25,0.3,0.981426,-0.014587,-0.996013,antifragile,False
0.65,0.35,0.25,0.35,0.918653,0.057957,-0.860696,antifragile,False
0.65,0.35,0.25,0.4,0.857575,0.079744,-0.77783,antifragile,False
0.65,0.35,0.25,0.45,0.887347,0.213793,-0.673554,antifragile,False
0.65,0.35,0.25,0.5,0.858452,0.185878,-0.672574,antifragile,False
0.65,0.35,0.25,0.55,0.845808,0.327462,-0.518346,antifragile,False
0.65,0.35,0.25,0.6,0.822642,0.382682,-0.43996,antifragile,False
0.65,0.35,0.25,0.65,0.801389,0.431094,-0.370295,antifragile,False
0.65,0.35,0.25,0.7,0.786566,0.496569,-0.289996,antifragile,False
0.65,0.35,0.25,0.75,0.76587,0.553899,-0.211971,antifragile,False
0.65,0.35,0.25,0.8,0.765443,0.61492,-0.150523,antifragile,False
0.65,0.35,0.25,0.85,0.748319,0.696527,-0.051793,antifragile,False
0.65,0.35,0.25,0.9,0.705906,0.768676,0.06277,unification,False
0.65,0.35,0.25,0.95,0.71176,0.837926,0.126166,unification,False
0.65,0.35,0.25,1.0,0.649959,0.84989,0.199931,unification,False
0.65,0.35,0.3,0.0,1.049634,-0.335894,-1.385528,antifragile,False
0.65,0.35,0.3,0.05,1.034523,-0.298422,-1.332945,antifragile,False
0.65,0.35,0.3,0.1,1.009353,-0.199971,-1.209324,antifragile,False
0.65,0.35,0.3,0.15,0.997734,-0.147417,-1.145151,antifragile,False
0.65,0.35,0.3,0.2,0.978375,-0.069567,-1.047942,antifragile,False
0.65,0.35,0.3,0.25,0.984526,0.008785,-0.975742,antifragile,False
0.65,0.35,0.3,0.3,0.924108,0.065883,-0.858225,antifragile,False
0.65,0.35,0.3,0.35,0.948275,0.103712,-0.844563,antifragile,False
0.65,0.35,0.3,0.4,0.907037,0.146087,-0.76095,antifragile,False
0.65,0.35,0.3,0.45,0.860932,0.260347,-0.600584,antifragile,False
0.65,0.35,0.3,0.5,0.88639,0.297082,-0.589308,antifragile,False
0.65,0.35,0.3,0.55,0.898892,0.368611,-0.530281,antifragile,False
0.65,0.35,0.3,0.6,0.854606,0.419674,-0.434932,antifragile,False
0.65,0.35,0.3,0.65,0.81614,0.516201,-0.299939,antifragile,False
0.65,0.35,0.3,0.7,0.841836,0.522181,-0.319655,antifragile,False
0.65,0.35,0.3,0.75,0.79295,0.615529,-0.177422,antifragile,False
0.65,0.35,0.3,0.8,0.722254,0.713777,-0.008477,antifragile,True
0.65,0.35,0.3,0.85,0.708979,0.721921,0.012942,unification,True
0.65,0.35,0.3,0.9,0.730525,0.813229,0.082704,unification,False
0.65,0.35,0.3,0.95,0.734802,0.872254,0.137452,unification,False
0.65,0.35,0.3,1.0,0.679978,0.900075,0.220098,unification,False
0.65,0.35,0.35,0.0,1.066089,-0.264806,-1.330895,antifragile,False
0.65,0.35,0.35,0.05,1.047973,-0.232348,-1.280321,antifragile,False
0.65,0.35,0.35,0.1,1.056524,-0.192954,-1.249478,antifragile,False
0.65,0.35,0.35,0.15,1.001849,-0.089092,-1.090941,antifragile,False
0.65,0.35,0.35,0.2,0.993218,-0.013521,-1.006739,antifragile,False
0.65,0.35,0.35,0.25,0.942962,0.041419,-0.901543,antifragile,False
0.65,0.35,0.35,0.3,0.921689,0.081538,-0.840151,antifragile,False
0.65,0.35,0.35,0.35,0.934062,0.204728,-0.729333,antifragile,False
0.65,0.35,0.35,0.4,0.944043,0.242176,-0.701867,antifragile,False
0.65,0.35,0.35,0.45,0.950964,0.303339,-0.647625,antifragile,False
0.65,0.35,0.35,0.5,0.902766,0.417197,-0.48557,antifragile,False
0.65,0.35,0.35,0.55,0.895255,0.406589,-0.488666,antifragile,False
0.65,0.35,0.35,0.6,0.860195,0.517072,-0.343123,antifragile,False
0.65,0.35,0.35,0.65,0.864946,0.551121,-0.313825,antifragile,False
0.65,0.35,0.35,0.7,0.858897,0.631274,-0.227623,antifragile,False
0.65,0.35,0.35,0.75,0.824794,0.680136,-0.144658,antifragile,False
0.65,0.35,0.35,0.8,0.789351,0.72215,-0.067202,antifragile,False
0.65,0.35,0.35,0.85,0.803109,0.829746,0.026637,unification,True
0.65,0.35,0.35,0.9,0.79591,0.856053,0.060143,unification,False
0.65,0.35,0.35,0.95,0.722772,0.895946,0.173174,unification,False
0.65,0.35,0.35,1.0,0.69968,0.976189,0.276508,unification,False
0.65,0.35,0.4,0.0,1.10496,-0.209527,-1.314488,antifragile,False
0.65,0.35,0.4,0.05,1.079043,-0.190922,-1.269966,antifragile,False
0.65,0.35,0.4,0.1,1.068457,-0.112409,-1.180866,antifragile,False
0.65,0.35,0.4,0.15,0.993619,-0.028313,-1.021932,antifragile,False
0.65,0.35,0.4,0.2,1.028323,0.021992,-1.006331,antifragile,False
0.65,0.35,0.4,0.25,0.997286,0.107591,-0.889694,antifragile,False
0.65,0.35,0.4,0.3,1.01864,0.188032,-0.830609,antifragile,False
0.65,0.35,0.4,0.35,0.979818,0.245511,-0.734307,antifragile,False
0.65,0.35,0.4,0.4,0.946697,0.301758,-0.644939,antifragile,False
0.65,0.35,0.4,0.45,0.962,0.377208,-0.584792,antifragile,False
0.65,0.35,0.4,0.5,0.902476,0.450278,-0.452197,antifragile,False
0.65,0.35,0.4,0.55,0.938415,0.523774,-0.414642,antifragile,False
0.65,0.35,0.4,0.6,0.883937,0.492499,-0.391438,antifragile,False
0.65,0.35,0.4,0.65,0.899093,0.64814,-0.250953,antifragile,False
0.65,0.35,0.4,0.7,0.863263,0.65972,-0.203542,antifragile,False
0.65,0.35,0.4,0.75,0.82325,0.724923,-0.098327,antifragile,False
0.65,0.35,0.4,0.8,0.861795,0.801395,-0.0604,antifragile,False
0.65,0.35,0.4,0.85,0.815328,0.848203,0.032875,unification,True
0.65,0.35,0.4,0.9,0.735897,0.99221,0.256313,unification,False
0.65,0.35,0.4,0.95,0.734214,0.997629,0.263415,unification,False
0.65,0.35,0.4,1.0,0.7635,1.069634,0.306134,unification,False
0.65,0.35,0.45,0.0,1.147636,-0.131447,-1.279083,antifragile,False
0.65,0.35,0.45,0.05,1.113342,-0.050915,-1.164257,antifragile,False
0.65,0.35,0.45,0.1,1.137176,-0.044655,-1.181831,antifragile,False
0.65,0.35,0.45,0.15,1.051769,0.057,-0.994769,antifragile,False
0.65,0.35,0.45,0.2,1.068541,0.119426,-0.949115,antifragile,False
0.65,0.35,0.45,0.25,1.008358,0.164708,-0.84365,antifragile,False
0.65,0.35,0.45,0.3,1.011646,0.218439,-0.793208,antifragile,False
0.65,0.35,0.45,0.35,1.023399,0.305157,-0.718243,antifragile,False
0.65,0.35,0.45,0.4,0.978954,0.366507,-0.612447,antifragile,False
0.65,0.35,0.45,0.45,0.962904,0.443899,-0.519005,antifragile,False
0.65,0.35,0.45,0.5,0.94135,0.492164,-0.449186,antifragile,False
0.65,0.35,0.45,0.55,0.896531,0.535532,-0.360999,antifragile,False
0.65,0.35,0.45,0.6,0.870925,0.609603,-0.261322,antifragile,False
0.65,0.35,0.45,0.65,0.88407,0.627138,-0.256932,antifragile,False
0.65,0.35,0.45,0.7,0.85487,0.782001,-0.072869,antifragile,False
0.65,0.35,0.45,0.75,0.863682,0.786838,-0.076844,antifragile,False
0.65,0.35,0.45,0.8,0.886994,0.834685,-0.052309,antifragile,False
0.65,0.35,0.45,0.85,0.766946,0.914061,0.147115,unification,False
0.65,0.35,0.45,0.9,0.796011,0.990894,0.194882,unification,False
0.65,0.35,0.45,0.95,0.836407,1.023038,0.186631,unification,False
0.65,0.35,0.45,1.0,0.735151,1.096424,0.361272,unification,False
0.65,0.35,0.5,0.0,1.110666,-0.087941,-1.198607,antifragile,False
0.65,0.35,0.5,0.05,1.140114,0.000941,-1.139173,antifragile,False
0.65,0.35,0.5,0.1,1.09928,0.027881,-1.071399,antifragile,False
0.65,0.35,0.5,0.15,1.086172,0.114158,-0.972014,antifragile,False
0.65,0.35,0.5,0.2,1.060158,0.189938,-0.87022,antifragile,False
0.65,0.35,0.5,0.25,1.042182,0.253076,-0.789106,antifragile,False
0.65,0.35,0.5,0.3,1.016473,0.305058,-0.711415,antifragile,False
0.65,0.35,0.5,0.35,1.002387,0.348149,-0.654238,antifragile,False
0.65,0.35,0.5,0.4,1.025085,0.3969,-0.628184,antifragile,False
0.65,0.35,0.5,0.45,1.03146,0.487349,-0.544111,antifragile,False
0.65,0.35,0.5,0.5,0.976408,0.580641,-0.395767,antifragile,False
0.65,0.35,0.5,0.55,0.994177,0.611124,-0.383053,antifragile,False
0.65,0.35,0.5,0.6,0.954494,0.65489,-0.299603,antifragile,False
0.65,0.35,0.5,0.65,0.917758,0.686081,-0.231677,antifragile,False
0.65,0.35,0.5,0.7,0.90935,0.826349,-0.083002,antifragile,False
0.65,0.35,0.5,0.75,0.88988,0.872894,-0.016986,antifragile,True
0.65,0.35,0.5,0.8,0.849084,0.862836,0.013752,unification,True
0.65,0.35,0.5,0.85,0.79708,0.937419,0.140339,unification,False
0.65,0.35,0.5,0.9,0.82042,1.024724,0.204304,unification,False
0.65,0.35,0.5,0.95,0.791093,1.102729,0.311636,unification,False
0.65,0.35,0.5,1.0,0.75346,1.191327,0.437867,unification,False
0.65,0.35,0.55,0.0,1.183342,-0.015984,-1.199326,antifragile,False
0.65,0.35,0.55,0.05,1.168991,0.005424,-1.163567,antifragile,False
0.65,0.35,0.55,0.1,1.107122,0.079157,-1.027965,antifragile,False
0.65,0.35,0.55,0.15,1.104623,0.174067,-0.930555,antifragile,False
0.65,0.35,0.55,0.2,1.042139,0.221556,-0.820583,antifragile,False
0.65,0.35,0.55,0.25,1.105974,0.242294,-0.86368,antifragile,False
0.65,0.35,0.55,0.3,1.064361,0.3522,-0.712162,antifragile,False
0.65,0.35,0.55,0.35,1.039611,0.413802,-0.625809,antifragile,False
0.65,0.35,0.55,0.4,1.019054,0.442111,-0.576943,antifragile,False
0.65,0.35,0.55,0.45,1.015583,0.482964,-0.532619,antifragile,False
0.65,0.35,0.55,0.5,1.007914,0.604723,-0.403191,antifragile,False
0.65,0.35,0.55,0.55,0.979519,0.676691,-0.302829,antifragile,False
0.65,0.35,0.55,0.6,0.996436,0.68181,-0.314626,antifragile,False
0.65,0.35,0.55,0.65,0.942975,0.812358,-0.130618,antifragile,False
0.65,0.35,0.55,0.7,0.972342,0.806135,-0.166208,antifragile,False
0.65,0.35,0.55,0.75,0.893826,0.953711,0.059885,unification,False
0.65,0.35,0.55,0.8,0.873989,0.944668,0.070679,unification,False
0.65,0.35,0.55,0.85,0.927107,0.982443,0.055336,unification,False
0.65,0.35,0.55,0.9,0.864353,1.080652,0.216298,unification,False
0.65,0.35,0.55,0.95,0.812816,1.177667,0.364851,unification,False
0.65,0.35,0.55,1.0,0.822634,1.224301,0.401667,unification,False
0.65,0.35,0.6,0.0,1.20065,0.007794,-1.192857,antifragile,False
0.65,0.35,0.6,0.05,1.177958,0.093951,-1.084007,antifragile,False
0.65,0.35,0.6,0.1,1.174338,0.136572,-1.037765,antifragile,False
0.65,0.35,0.6,0.15,1.14086,0.244819,-0.896041,antifragile,False
0.65,0.35,0.6,0.2,1.140295,0.251461,-0.888834,antifragile,False
0.65,0.35,0.6,0.25,1.089564,0.369233,-0.720331,antifragile,False
0.65,0.35,0.6,0.3,1.112399,0.452358,-0.660041,antifragile,False
0.65,0.35,0.6,0.35,1.055624,0.473321,-0.582303,antifragile,False
0.65,0.35,0.6,0.4,1.088557,0.528496,-0.560061,antifragile,False
0.65,0.35,0.6,0.45,1.063083,0.580972,-0.482111,antifragile,False
0.65,0.35,0.6,0.5,1.016138,0.661204,-0.354934,antifragile,False
0.65,0.35,0.6,0.55,1.002939,0.688142,-0.314796,antifragile,False
0.65,0.35,0.6,0.6,0.984202,0.74621,-0.237992,antifragile,False
0.65,0.35,0.6,0.65,0.961728,0.813048,-0.148679,antifragile,False
0.65,0.35,0.6,0.7,0.943428,0.909978,-0.03345,antifragile,True
0.65,0.35,0.6,0.75,0.945528,1.002723,0.057195,unification,False
0.65,0.35,0.6,0.8,0.891606,1.028889,0.137284,unification,False
0.65,0.35,0.6,0.85,0.862417,1.143224,0.280806,unification,False
0.65,0.35,0.6,0.9,0.917144,1.146746,0.229602,unification,False
0.65,0.35,0.6,0.95,0.853263,1.206829,0.353565,unification,False
0.65,0.35,0.6,1.0,0.824241,1.303676,0.479435,unification,False
0.65,0.35,0.65,0.0,1.21376,0.055397,-1.158363,antifragile,False
0.65,0.35,0.65,0.05,1.197062,0.199508,-0.997553,antifragile,False
0.65,0.35,0.65,0.1,1.175545,0.232274,-0.943271,antifragile,False
0.65,0.35,0.65,0.15,1.207212,0.289266,-0.917946,antifragile,False
0.65,0.35,0.65,0.2,1.183468,0.337279,-0.846189,antifragile,False
0.65,0.35,0.65,0.25,1.130976,0.403634,-0.727342,antifragile,False
0.65,0.35,0.65,0.3,1.117696,0.454157,-0.663539,antifragile,False
0.65,0.35,0.65,0.35,1.057599,0.527086,-0.530513,antifragile,False
0.65,0.35,0.65,0.4,1.084207,0.589546,-0.494661,antifragile,False
0.65,0.35,0.65,0.45,1.025583,0.659874,-0.365709,antifragile,False
0.65,0.35,0.65,0.5,1.021878,0.764485,-0.257394,antifragile,False
0.65,0.35,0.65,0.55,1.024381,0.787004,-0.237376,antifragile,False
0.65,0.35,0.65,0.6,1.035475,0.869251,-0.166224,antifragile,False
0.65,0.35,0.65,0.65,0.98219,0.920095,-0.062096,antifragile,False
0.65,0.35,0.65,0.7,0.976689,0.969462,-0.007227,antifragile,True
0.65,0.35,0.65,0.75,0.935646,0.994064,0.058418,unification,False
0.65,0.35,0.65,0.8,0.950373,1.104174,0.153801,unification,False
0.65,0.35,0.65,0.85,0.931874,1.128967,0.197094,unification,False
0.65,0.35,0.65,0.9,0.844856,1.1947,0.349844,unification,False
0.65,0.35,0.65,0.95,0.885049,1.234914,0.349865,unification,False
0.65,0.35,0.65,1.0,0.859245,1.340335,0.48109,unification,False
0.65,0.35,0.7,0.0,1.277542,0.11805,-1.159492,antifragile,False
0.65,0.35,0.7,0.05,1.207148,0.217842,-0.989306,antifragile,False
0.65,0.35,0.7,0.1,1.235897,0.27637,-0.959527,antifragile,False
0.65,0.35,0.7,0.15,1.199727,0.334182,-0.865544,antifragile,False
0.65,0.35,0.7,0.2,1.157823,0.380447,-0.777376,antifragile,False
0.65,0.35,0.7,0.25,1.128532,0.444957,-0.683575,antifragile,False
0.65,0.35,0.7,0.3,1.14114,0.501123,-0.640017,antifragile,False
0.65,0.35,0.7,0.35,1.097899,0.592809,-0.50509,antifragile,False
0.65,0.35,0.7,0.4,1.064674,0.624557,-0.440117,antifragile,False
0.65,0.35,0.7,0.45,1.047806,0.71596,-0.331846,antifragile,False
0.65,0.35,0.7,0.5,1.053081,0.75975,-0.293331,antifragile,False
0.65,0.35,0.7,0.55,1.02703,0.857055,-0.169975,antifragile,False
0.65,0.35,0.7,0.6,1.029238,0.913479,-0.115759,antifragile,False
0.65,0.35,0.7,0.65,1.010635,0.930764,-0.079871,antifragile,False
0.65,0.35,0.7,0.7,1.012122,1.040766,0.028644,unification,True
0.65,0.35,0.7,0.75,0.961389,1.059623,0.098234,unification,False
0.65,0.35,0.7,0.8,0.933873,1.134009,0.200136,unification,False
0.65,0.35,0.7,0.85,0.935739,1.252512,0.316773,unification,False
0.65,0.35,0.7,0.9,0.94276,1.247601,0.304841,unification,False
0.65,0.35,0.7,0.95,0.892947,1.344698,0.451751,unification,False
0.65,0.35,0.7,1.0,0.863239,1.42934,0.566101,unification,False
0.65,0.35,0.75,0.0,1.227777,0.226968,-1.000809,antifragile,False
0.65,0.35,0.75,0.05,1.232452,0.290357,-0.942094,antifragile,False
0.65,0.35,0.75,0.1,1.248514,0.336146,-0.912368,antifragile,False
0.65,0.35,0.75,0.15,1.22019,0.36293,-0.85726,antifragile,False
0.65,0.35,0.75,0.2,1.161169,0.449832,-0.711337,antifragile,False
0.65,0.35,0.75,0.25,1.199819,0.556588,-0.64323,antifragile,False
0.65,0.35,0.75,0.3,1.175104,0.581915,-0.593189,antifragile,False
0.65,0.35,0.75,0.35,1.130484,0.616535,-0.513949,antifragile,False
0.65,0.35,0.75,0.4,1.069643,0.713569,-0.356075,antifragile,False
0.65,0.35,0.75,0.45,1.066958,0.786154,-0.280804,antifragile,False
0.65,0.35,0.75,0.5,1.039219,0.850825,-0.188394,antifragile,False
0.65,0.35,0.75,0.55,1.033967,0.924266,-0.109701,antifragile,False
0.65,0.35,0.75,0.6,1.074618,0.967894,-0.106723,antifragile,False
0.65,0.35,0.75,0.65,1.04932,1.024461,-0.024859,antifragile,True
0.65,0.35,0.75,0.7,1.016909,1.124866,0.107957,unification,False
0.65,0.35,0.75,0.75,0.952573,1.148507,0.195934,unification,False
0.65,0.35,0.75,0.8,0.975737,1.244419,0.268682,unification,False
0.65,0.35,0.75,0.85,0.953082,1.299817,0.346735,unification,False
0.65,0.35,0.75,0.9,0.882306,1.339988,0.457682,unification,False
0.65,0.35,0.75,0.95,0.988826,1.423295,0.434469,unification,False
0.65,0.35,0.75,1.0,0.915642,1.484354,0.568712,unification,False
0.65,0.35,0.8,0.0,1.256958,0.253224,-1.003734,antifragile,False
0.65,0.35,0.8,0.05,1.304051,0.312485,-0.991566,antifragile,False
0.65,0.35,0.8,0.1,1.269076,0.361852,-0.907224,antifragile,False
0.65,0.35,0.8,0.15,1.229685,0.455922,-0.773764,antifragile,False
0.65,0.35,0.8,0.2,1.156071,0.574581,-0.58149,antifragile,False
0.65,0.35,0.8,0.25,1.161599,0.561013,-0.600586,antifragile,False
0.65,0.35,0.8,0.3,1.125538,0.664106,-0.461432,antifragile,False
0.65,0.35,0.8,0.35,1.145435,0.701663,-0.443772,antifragile,False
0.65,0.35,0.8,0.4,1.134804,0.755346,-0.379459,antifragile,False
0.65,0.35,0.8,0.45,1.134584,0.829962,-0.304622,antifragile,False
0.65,0.35,0.8,0.5,1.111208,0.891799,-0.21941,antifragile,False
0.65,0.35,0.8,0.55,1.098134,1.005003,-0.093131,antifragile,False
0.65,0.35,0.8,0.6,1.096447,0.991008,-0.105438,antifragile,False
0.65,0.35,0.8,0.65,1.066778,1.085037,0.018259,unification,True
0.65,0.35,0.8,0.7,1.01507,1.194665,0.179594,unification,False
0.65,0.35,0.8,0.75,1.019433,1.215856,0.196423,unification,False
0.65,0.35,0.8,0.8,0.980689,1.25642,0.275732,unification,False
0.65,0.35,0.8,0.85,0.983486,1.350083,0.366597,unification,False
0.65,0.35,0.8,0.9,0.956657,1.397878,0.441222,unification,False
0.65,0.35,0.8,0.95,0.927415,1.448942,0.521526,unification,False
0.65,0.35,0.8,1.0,0.904713,1.527713,0.623,unification,False
0.65,0.35,0.85,0.0,1.294551,0.276493,-1.018058,antifragile,False
0.65,0.35,0.85,0.05,1.259424,0.357439,-0.901985,antifragile,False
0.65,0.35,0.85,0.1,1.238504,0.494454,-0.744051,antifragile,False
0.65,0.35,0.85,0.15,1.254996,0.539095,-0.715902,antifragile,False
0.65,0.35,0.85,0.2,1.239967,0.558622,-0.681345,antifragile,False
0.65,0.35,0.85,0.25,1.227483,0.683763,-0.54372,antifragile,False
0.65,0.35,0.85,0.3,1.229822,0.776865,-0.452957,antifragile,False
0.65,0.35,0.85,0.35,1.197717,0.767786,-0.429931,antifragile,False
0.65,0.35,0.85,0.4,1.203635,0.823264,-0.380371,antifragile,False
0.65,0.35,0.85,0.45,1.148713,0.905952,-0.24276,antifragile,False
0.65,0.35,0.85,0.5,1.114768,0.95825,-0.156518,antifragile,False
0.65,0.35,0.85,0.55,1.106167,1.02012,-0.086048,antifragile,False
0.65,0.35,0.85,0.6,1.031858,1.089706,0.057847,unification,False
0.65,0.35,0.85,0.65,1.023399,1.115197,0.091799,unification,False
0.65,0.35,0.85,0.7,1.061496,1.225364,0.163868,unification,False
0.65,0.35,0.85,0.75,1.091178,1.258673,0.167495,unification,False
0.65,0.35,0.85,0.8,1.010843,1.332269,0.321426,unification,False
0.65,0.35,0.85,0.85,0.92087,1.374711,0.453841,unification,False
0.65,0.35,0.85,0.9,0.950135,1.444335,0.4942,unification,False
0.65,0.35,0.85,0.95,0.948458,1.540929,0.592471,unification,False
0.65,0.35,0.85,1.0,0.930315,1.61571,0.685395,unification,False
0.65,0.35,0.9,0.0,1.305899,0.40101,-0.904889,antifragile,False
0.65,0.35,0.9,0.05,1.292468,0.437846,-0.854622,antifragile,False
0.65,0.35,0.9,0.1,1.283181,0.517588,-0.765593,antifragile,False
0.65,0.35,0.9,0.15,1.265412,0.573259,-0.692153,antifragile,False
0.65,0.35,0.9,0.2,1.209359,0.643203,-0.566156,antifragile,False
0.65,0.35,0.9,0.25,1.227961,0.711019,-0.516942,antifragile,False
0.65,0.35,0.9,0.3,1.224812,0.757991,-0.466822,antifragile,False
0.65,0.35,0.9,0.35,1.192328,0.845214,-0.347114,antifragile,False
0.65,0.35,0.9,0.4,1.227837,0.846774,-0.381063,antifragile,False
0.65,0.35,0.9,0.45,1.183419,0.941835,-0.241583,antifragile,False
0.65,0.35,0.9,0.5,1.137176,1.051023,-0.086152,antifragile,False
0.65,0.35,0.9,0.55,1.117509,1.082684,-0.034825,antifragile,True
0.65,0.35,0.9,0.6,1.113965,1.170221,0.056256,unification,False
0.65,0.35,0.9,0.65,1.085434,1.224484,0.13905,unification,False
0.65,0.35,0.9,0.7,1.150666,1.269445,0.118778,unification,False
0.65,0.35,0.9,0.75,1.07519,1.335795,0.260605,unification,False
0.65,0.35,0.9,0.8,1.025098,1.356092,0.330994,unification,False
0.65,0.35,0.9,0.85,1.029586,1.464115,0.434529,unification,False
0.65,0.35,0.9,0.9,1.038671,1.580282,0.541611,unification,False
0.65,0.35,0.9,0.95,1.005937,1.586046,0.580109,unification,False
0.65,0.35,0.9,1.0,0.966296,1.620983,0.654687,unification,False
0.65,0.35,0.95,0.0,1.343475,0.399767,-0.943708,antifragile,False
0.65,0.35,0.95,0.05,1.348688,0.523207,-0.825481,antifragile,False
0.65,0.35,0.95,0.1,1.328802,0.542432,-0.78637,antifragile,False
0.65,0.35,0.95,0.15,1.301605,0.618464,-0.683142,antifragile,False
0.65,0.35,0.95,0.2,1.296198,0.670146,-0.626052,antifragile,False
0.65,0.35,0.95,0.25,1.279782,0.76741,-0.512372,antifragile,False
0.65,0.35,0.95,0.3,1.251054,0.900084,-0.35097,antifragile,False
0.65,0.35,0.95,0.35,1.195616,0.886022,-0.309594,antifragile,False
0.65,0.35,0.95,0.4,1.206393,0.97978,-0.226612,antifragile,False
0.65,0.35,0.95,0.45,1.206528,1.053296,-0.153232,antifragile,False
0.65,0.35,0.95,0.5,1.193833,1.055205,-0.138628,antifragile,False
0.65,0.35,0.95,0.55,1.162406,1.176672,0.014266,unification,True
0.65,0.35,0.95,0.6,1.108291,1.198749,0.090457,unification,False
0.65,0.35,0.95,0.65,1.099876,1.275111,0.175235,unification,False
0.65,0.35,0.95,0.7,1.111999,1.287739,0.17574,unification,False
0.65,0.35,0.95,0.75,1.031448,1.412146,0.380698,unification,False
0.65,0.35,0.95,0.8,1.063595,1.444095,0.380501,unification,False
0.65,0.35,0.95,0.85,1.052626,1.467852,0.415227,unification,False
0.65,0.35,0.95,0.9,1.061506,1.553619,0.492113,unification,False
0.65,0.35,0.95,0.95,1.007854,1.681149,0.673295,unification,False
0.65,0.35,0.95,1.0,1.012535,1.654541,0.642006,unification,False
0.65,0.35,1.0,0.0,1.362226,0.502013,-0.860213,antifragile,False
0.65,0.35,1.0,0.05,1.326349,0.515012,-0.811337,antifragile,False
0.65,0.35,1.0,0.1,1.325676,0.609018,-0.716658,antifragile,False
0.65,0.35,1.0,0.15,1.327733,0.652813,-0.67492,antifragile,False
0.65,0.35,1.0,0.2,1.309297,0.818751,-0.490546,antifragile,False
0.65,0.35,1.0,0.25,1.269119,0.886431,-0.382689,antifragile,False
0.65,0.35,1.0,0.3,1.240873,0.901588,-0.339285,antifragile,False
0.65,0.35,1.0,0.35,1.261547,0.923037,-0.338509,antifragile,False
0.65,0.35,1.0,0.4,1.193822,0.995516,-0.198306,antifragile,False
0.65,0.35,1.0,0.45,1.191653,1.106183,-0.08547,antifragile,False
0.65,0.35,1.0,0.5,1.167497,1.12517,-0.042327,antifragile,True
0.65,0.35,1.0,0.55,1.173794,1.214625,0.040832,unification,True
0.65,0.35,1.0,0.6,1.130704,1.231208,0.100504,unification,False
