agent,step,gv,mode,truth,constraint,coherence,autonomy,escalation,reasons
collapse_prone_runtime,29,0.886638,STABLE,0.875172,0.875172,0.875641,1.0,0,
collapse_prone_runtime,30,0.908059,STABLE,0.896844,0.896844,0.897156,1.0,0,
collapse_prone_runtime,31,0.900857,STABLE,0.889933,0.889933,0.890123,1.0,0,
collapse_prone_runtime,32,0.91087,STABLE,0.900208,0.900208,0.900269,1.0,0,
collapse_prone_runtime,33,0.917781,STABLE,0.907394,0.907394,0.907344,1.0,0,
collapse_prone_runtime,34,0.912515,STABLE,0.902408,0.902408,0.90226,1.0,0,
collapse_prone_runtime,35,0.917937,STABLE,0.908085,0.908085,0.907834,1.0,0,
collapse_prone_runtime,36,0.933482,STABLE,0.923887,0.923887,0.923544,1.0,0,
collapse_prone_runtime,37,0.933005,STABLE,0.923694,0.923694,0.923286,1.0,0,
collapse_prone_runtime,38,0.918868,STABLE,0.909826,0.909826,0.909354,1.0,0,
collapse_prone_runtime,39,0.922076,STABLE,0.913258,0.913258,0.9127,1.0,0,
collapse_prone_runtime,40,0.916299,STABLE,0.907703,0.907703,0.907067,1.0,0,
collapse_prone_runtime,41,0.916368,STABLE,0.907971,0.907971,0.907249,1.0,0,
collapse_prone_runtime,42,0.919043,STABLE,0.910837,0.910837,0.91003,1.0,0,
collapse_prone_runtime,43,0.905364,STABLE,0.897347,0.897347,0.896463,1.0,0,
collapse_prone_runtime,44,0.893165,STABLE,0.885296,0.885296,0.884314,1.0,0,
collapse_prone_runtime,45,0.726315,RECOVER,0.704661,0.704661,0.706891,1.0,1,truth drift; constraint erosion; global coherence degradation
collapse_prone_runtime,46,0.722193,CONSTRAIN,0.730827,0.740827,0.690686,0.82,3,truth drift; constraint erosion; global coherence degradation; intent drift
collapse_prone_runtime,47,0.767456,RECOVER,0.749442,0.759042,0.734351,0.82,4,
collapse_prone_runtime,48,0.789916,RECOVER,0.762188,0.771404,0.745764,0.82,5,
collapse_prone_runtime,49,0.801461,RECOVER,0.764562,0.773409,0.746641,0.82,6,
collapse_prone_runtime,50,0.806409,RECOVER,0.760811,0.769305,0.741375,0.82,7,
collapse_prone_runtime,51,0.831959,STABLE,0.778737,0.78689,0.758253,0.82,7,
collapse_prone_runtime,52,0.841501,STABLE,0.791081,0.798908,0.771754,0.82,7,
collapse_prone_runtime,53,0.867217,STABLE,0.823264,0.830778,0.807456,0.82,7,
collapse_prone_runtime,54,0.875921,STABLE,0.834535,0.841749,0.819744,0.82,7,
collapse_prone_runtime,55,0.884011,STABLE,0.845031,0.851956,0.831173,0.82,7,
collapse_prone_runtime,56,0.886956,STABLE,0.84956,0.856208,0.836174,0.82,7,
collapse_prone_runtime,57,0.898393,STABLE,0.863745,0.870128,0.851514,0.82,7,
collapse_prone_runtime,58,0.90751,STABLE,0.875446,0.881574,0.864262,0.82,7,
collapse_prone_runtime,59,0.921339,STABLE,0.892946,0.898828,0.883297,0.82,7,
collapse_prone_runtime,60,0.91925,STABLE,0.892015,0.897662,0.882684,0.82,7,
collapse_prone_runtime,61,0.918116,STABLE,0.89198,0.897401,0.88295,0.82,7,
collapse_prone_runtime,62,0.916601,STABLE,0.89151,0.896714,0.882764,0.82,7,
collapse_prone_runtime,63,0.927857,STABLE,0.903758,0.908753,0.89528,0.82,7,
collapse_prone_runtime,64,0.94376,STABLE,0.922591,0.927387,0.915183,0.82,7,
collapse_prone_runtime,65,0.941402,STABLE,0.921099,0.925703,0.913934,0.82,7,
collapse_prone_runtime,66,0.93949,STABLE,0.920007,0.924427,0.913071,0.82,7,
collapse_prone_runtime,67,0.945054,STABLE,0.926348,0.930591,0.919628,0.82,7,
collapse_prone_runtime,68,0.944789,STABLE,0.926836,0.93091,0.920331,0.82,7,
collapse_prone_runtime,69,0.955999,STABLE,0.939283,0.943194,0.933159,0.82,7,
collapse_prone_runtime,70,0.777308,RECOVER,0.746755,0.750509,0.745172,0.82,8,
collapse_prone_runtime,71,0.788777,RECOVER,0.74906,0.752664,0.745304,0.82,9,
collapse_prone_runtime,72,0.784295,RECOVER,0.735894,0.739354,0.729945,0.82,10,
collapse_prone_runtime,73,0.793497,RECOVER,0.736822,0.740144,0.728721,0.82,11,
collapse_prone_runtime,74,0.802729,RECOVER,0.738198,0.741386,0.728037,0.82,12,
collapse_prone_runtime,75,0.817354,RECOVER,0.746659,0.74972,0.735225,0.82,13,
collapse_prone_runtime,76,0.836835,STABLE,0.767922,0.770861,0.758836,0.82,13,
collapse_prone_runtime,77,0.840868,STABLE,0.774755,0.777576,0.765919,0.82,13,
collapse_prone_runtime,78,0.836889,STABLE,0.773456,0.776164,0.764861,0.82,13,
collapse_prone_runtime,79,0.842834,STABLE,0.781948,0.784548,0.773575,0.82,13,
collapse_prone_runtime,80,0.859604,STABLE,0.801162,0.803658,0.793004,0.82,13,
collapse_prone_runtime,81,0.855426,STABLE,0.799356,0.801752,0.791425,0.82,13,
collapse_prone_runtime,82,0.852094,STABLE,0.798276,0.800576,0.790553,0.82,13,
collapse_prone_runtime,83,0.863609,STABLE,0.811931,0.814139,0.804398,0.82,13,
collapse_prone_runtime,84,0.866847,STABLE,0.817238,0.819358,0.809901,0.82,13,
collapse_prone_runtime,85,0.878651,STABLE,0.831023,0.833058,0.823875,0.82,13,
collapse_prone_runtime,86,0.883355,STABLE,0.837646,0.8396,0.830692,0.82,13,
collapse_prone_runtime,87,0.894957,STABLE,0.851157,0.853032,0.84442,0.82,13,
collapse_prone_runtime,88,0.888779,STABLE,0.84676,0.84856,0.840216,0.82,13,
collapse_prone_runtime,89,0.893104,STABLE,0.852768,0.854497,0.8464,0.82,13,
collapse_prone_runtime,90,0.89527,STABLE,0.856551,0.85821,0.850353,0.82,13,
collapse_prone_runtime,91,0.887303,STABLE,0.85013,0.851723,0.844097,0.82,13,
collapse_prone_runtime,92,0.876206,STABLE,0.84049,0.842019,0.834601,0.82,13,
collapse_prone_runtime,93,0.888082,STABLE,0.853728,0.855196,0.847959,0.82,13,
collapse_prone_runtime,94,0.889095,STABLE,0.856069,0.857479,0.850431,0.82,13,
collapse_prone_runtime,95,0.734829,CONSTRAIN,0.729826,0.741179,0.687808,0.6724,15,truth drift; constraint erosion; global coherence degradation; intent drift
collapse_prone_runtime,96,0.783116,RECOVER,0.751913,0.762812,0.736769,0.6724,16,
collapse_prone_runtime,97,0.779266,RECOVER,0.739029,0.749492,0.722243,0.6724,17,intent drift
collapse_prone_runtime,98,0.783345,RECOVER,0.734501,0.744546,0.716059,0.6724,18,global coherence degradation; intent drift
collapse_prone_runtime,99,0.792921,RECOVER,0.735893,0.745535,0.715839,0.6724,19,global coherence degradation; intent drift
collapse_prone_runtime,100,0.822565,STABLE,0.761069,0.770326,0.741404,0.6724,19,
collapse_prone_runtime,101,0.831919,STABLE,0.773452,0.782338,0.754743,0.6724,19,
collapse_prone_runtime,102,0.844836,STABLE,0.790187,0.798718,0.772887,0.6724,19,
collapse_prone_runtime,103,0.839604,STABLE,0.787178,0.795368,0.770453,0.6724,19,
collapse_prone_runtime,104,0.834815,STABLE,0.784495,0.792358,0.768309,0.6724,19,
collapse_prone_runtime,105,0.845918,STABLE,0.797594,0.805141,0.781911,0.6724,19,
collapse_prone_runtime,106,0.85267,STABLE,0.806273,0.813519,0.791086,0.6724,19,
collapse_prone_runtime,107,0.864053,STABLE,0.819509,0.826465,0.804805,0.6724,19,
collapse_prone_runtime,108,0.867604,STABLE,0.824852,0.83153,0.810625,0.6724,19,
collapse_prone_runtime,109,0.875675,STABLE,0.834639,0.84105,0.820871,0.6724,19,
collapse_prone_runtime,110,0.882216,STABLE,0.842835,0.848989,0.829516,0.6724,19,
collapse_prone_runtime,111,0.894085,STABLE,0.856899,0.862807,0.844329,0.6724,19,
collapse_prone_runtime,112,0.90484,STABLE,0.870693,0.876365,0.859287,0.6724,19,
collapse_prone_runtime,113,0.892421,STABLE,0.859667,0.865112,0.848638,0.6724,19,
collapse_prone_runtime,114,0.874264,STABLE,0.842808,0.848035,0.832119,0.6724,19,
collapse_prone_runtime,115,0.889376,STABLE,0.859113,0.864131,0.84872,0.6724,19,
collapse_prone_runtime,116,0.905716,STABLE,0.876625,0.881443,0.866538,0.6724,19,
collapse_prone_runtime,117,0.899288,STABLE,0.871354,0.875979,0.861582,0.6724,19,
collapse_prone_runtime,118,0.884749,STABLE,0.857902,0.862341,0.848421,0.6724,19,
collapse_prone_runtime,119,0.890422,STABLE,0.864576,0.868838,0.85535,0.6724,19,
collapse_prone_runtime,120,0.753645,RECOVER,0.715324,0.719416,0.710461,0.6724,20,truth drift; constraint erosion; global coherence degradation; intent drift
collapse_prone_runtime,121,0.779015,RECOVER,0.731874,0.735802,0.724779,0.6724,21,
collapse_prone_runtime,122,0.794358,RECOVER,0.738882,0.742653,0.729653,0.6724,22,
collapse_prone_runtime,123,0.803772,RECOVER,0.740395,0.744015,0.729141,0.6724,23,
collapse_prone_runtime,124,0.820255,STABLE,0.750894,0.754369,0.738532,0.6724,23,
collapse_prone_runtime,125,0.824414,STABLE,0.757866,0.761202,0.745884,0.6724,23,
collapse_prone_runtime,126,0.821257,STABLE,0.7574,0.760603,0.745784,0.6724,23,
collapse_prone_runtime,127,0.847348,STABLE,0.787592,0.790667,0.777101,0.6724,23,
collapse_prone_runtime,128,0.86789,STABLE,0.81394,0.816892,0.805346,0.6724,23,
collapse_prone_runtime,129,0.882335,STABLE,0.832743,0.835576,0.825286,0.6724,23,
collapse_prone_runtime,130,0.8778,STABLE,0.830225,0.832945,0.82298,0.6724,23,
collapse_prone_runtime,131,0.891228,STABLE,0.845566,0.848177,0.838515,0.6724,23,
collapse_prone_runtime,132,0.900751,STABLE,0.858139,0.860646,0.851727,0.6724,23,
collapse_prone_runtime,133,0.908266,STABLE,0.868239,0.870646,0.862292,0.6724,23,
collapse_prone_runtime,134,0.921984,STABLE,0.886006,0.888317,0.880896,0.6724,23,
collapse_prone_runtime,135,0.93019,STABLE,0.89692,0.899138,0.892204,0.6724,23,
collapse_prone_runtime,136,0.9389,STABLE,0.908443,0.910572,0.904064,0.6724,23,
collapse_prone_runtime,137,0.945582,STABLE,0.918475,0.920519,0.914472,0.6724,23,
collapse_prone_runtime,138,0.950001,STABLE,0.925143,0.927106,0.921392,0.6724,23,
collapse_prone_runtime,139,0.934143,STABLE,0.910302,0.912185,0.906658,0.6724,23,
collapse_prone_runtime,140,0.937637,STABLE,0.914726,0.916534,0.911171,0.6724,23,
collapse_prone_runtime,141,0.934589,STABLE,0.912575,0.914311,0.909109,0.6724,23,
collapse_prone_runtime,142,0.924439,STABLE,0.903273,0.90494,0.89989,0.6724,23,
collapse_prone_runtime,143,0.944341,STABLE,0.923961,0.925561,0.920648,0.6724,23,
collapse_prone_runtime,144,0.962649,STABLE,0.944292,0.945828,0.941208,0.6724,23,
collapse_prone_runtime,145,0.973163,STABLE,0.960113,0.961587,0.95766,0.6724,23,
collapse_prone_runtime,146,0.97592,STABLE,0.96426,0.965676,0.961981,0.6724,23,
collapse_prone_runtime,147,0.985848,STABLE,0.979196,0.980555,0.977498,0.6724,23,
collapse_prone_runtime,148,0.986488,STABLE,0.980149,0.981453,0.978508,0.6724,23,
collapse_prone_runtime,149,0.988369,STABLE,0.982971,0.984223,0.981454,0.6724,23,
collapse_prone_runtime,150,0.853038,STABLE,0.836133,0.837336,0.837725,0.6724,23,
collapse_prone_runtime,151,0.8598,STABLE,0.843292,0.844446,0.844693,0.6724,23,
collapse_prone_runtime,152,0.852644,STABLE,0.836534,0.837642,0.837751,0.6724,23,
collapse_prone_runtime,153,0.858306,STABLE,0.84256,0.843624,0.843589,0.6724,23,
collapse_prone_runtime,154,0.863442,STABLE,0.848061,0.849082,0.848908,0.6724,23,
collapse_prone_runtime,155,0.887132,STABLE,0.872114,0.873094,0.872788,0.6724,23,
collapse_prone_runtime,156,0.900784,STABLE,0.886171,0.887113,0.886703,0.6724,23,
collapse_prone_runtime,157,0.90503,STABLE,0.890839,0.891743,0.891247,0.6724,23,
collapse_prone_runtime,158,0.91147,STABLE,0.897693,0.898561,0.897987,0.6724,23,
collapse_prone_runtime,159,0.915593,STABLE,0.902228,0.90306,0.902417,0.6724,23,
collapse_prone_runtime,160,0.91707,STABLE,0.904109,0.904909,0.904202,0.6724,23,
collapse_prone_runtime,161,0.909691,STABLE,0.897121,0.897888,0.897121,0.6724,23,
collapse_prone_runtime,162,0.91194,STABLE,0.899725,0.900462,0.899625,0.6724,23,
collapse_prone_runtime,163,0.908145,STABLE,0.896275,0.896983,0.89608,0.6724,23,
collapse_prone_runtime,164,0.899469,STABLE,0.887921,0.8886,0.887628,0.6724,23,
collapse_prone_runtime,165,0.908777,STABLE,0.897517,0.898168,0.897114,0.6724,23,
collapse_prone_runtime,166,0.916491,STABLE,0.905529,0.906154,0.905034,0.6724,23,
collapse_prone_runtime,167,0.9021,STABLE,0.89144,0.892041,0.890866,0.6724,23,
collapse_prone_runtime,168,0.904959,STABLE,0.894556,0.895133,0.893882,0.6724,23,
collapse_prone_runtime,169,0.918882,STABLE,0.908731,0.909284,0.907963,0.6724,23,
collapse_prone_runtime,170,0.932851,STABLE,0.922974,0.923505,0.922137,0.6724,23,
collapse_prone_runtime,171,0.945894,STABLE,0.936313,0.936823,0.935429,0.6724,23,
collapse_prone_runtime,172,0.948517,STABLE,0.93925,0.93974,0.93834,0.6724,23,
collapse_prone_runtime,173,0.94219,STABLE,0.933229,0.933699,0.932298,0.6724,23,
collapse_prone_runtime,174,0.933747,STABLE,0.925063,0.925515,0.9241,0.6724,23,
collapse_prone_runtime,175,0.836674,STABLE,0.819559,0.819993,0.820665,0.6724,23,
collapse_prone_runtime,176,0.856384,STABLE,0.83965,0.840066,0.840527,0.6724,23,
collapse_prone_runtime,177,0.873385,STABLE,0.857064,0.857464,0.857744,0.6724,23,
collapse_prone_runtime,178,0.877343,STABLE,0.861459,0.861843,0.861969,0.6724,23,
collapse_prone_runtime,179,0.870015,STABLE,0.854559,0.854927,0.854909,0.6724,23,
collapse_prone_runtime,180,0.872249,STABLE,0.857185,0.857539,0.857368,0.6724,23,
collapse_prone_runtime,181,0.879752,STABLE,0.86507,0.86541,0.865093,0.6724,23,
collapse_prone_runtime,182,0.882745,STABLE,0.868447,0.868772,0.868325,0.6724,23,
collapse_prone_runtime,183,0.881854,STABLE,0.86793,0.868242,0.867671,0.6724,23,
collapse_prone_runtime,184,0.88931,STABLE,0.875742,0.876042,0.875347,0.6724,23,
collapse_prone_runtime,185,0.888882,STABLE,0.875672,0.87596,0.875157,0.6724,23,
collapse_prone_runtime,186,0.887232,STABLE,0.874365,0.874641,0.873731,0.6724,23,
collapse_prone_runtime,187,0.895048,STABLE,0.882505,0.88277,0.881753,0.6724,23,
collapse_prone_runtime,188,0.895399,STABLE,0.883185,0.883439,0.88233,0.6724,23,
collapse_prone_runtime,189,0.902198,STABLE,0.890298,0.890543,0.889344,0.6724,23,
collapse_prone_runtime,190,0.909,STABLE,0.897418,0.897653,0.896377,0.6724,23,
collapse_prone_runtime,191,0.901389,STABLE,0.890127,0.890353,0.889013,0.6724,23,
collapse_prone_runtime,192,0.900683,STABLE,0.88971,0.889926,0.888511,0.6724,23,
collapse_prone_runtime,193,0.919199,STABLE,0.908499,0.908707,0.907216,0.6724,23,
collapse_prone_runtime,194,0.910932,STABLE,0.900538,0.900738,0.899205,0.6724,23,
collapse_prone_runtime,195,0.893472,STABLE,0.88335,0.883542,0.881953,0.6724,23,
collapse_prone_runtime,196,0.8793,STABLE,0.869398,0.869582,0.867908,0.6724,23,
collapse_prone_runtime,197,0.884639,STABLE,0.874913,0.87509,0.873309,0.6724,23,
collapse_prone_runtime,198,0.889769,STABLE,0.880226,0.880395,0.878519,0.6724,23,
collapse_prone_runtime,199,0.893198,STABLE,0.883841,0.884003,0.882043,0.6724,23,
