system,step,escape,recovery,discipline,basin,truth,constraint,correction,coherence,inside_kernel,novelty,discoveries,missed_opportunity,survivability,extinct
fixed_gv_escape,212,0.82,0.88,0.86,0.803382,0.978146,0.953579,0.982511,0.960587,True,0.0,0,0.0,0.905817,False
fixed_gv_escape,213,0.82,0.88,0.86,0.81028,0.978235,0.956496,0.983519,0.96281,True,0.0,0,0.0,0.909388,False
fixed_gv_escape,214,0.82,0.88,0.86,0.81119,0.976347,0.959228,0.986492,0.964459,True,0.0,0,0.0,0.9105,False
fixed_gv_escape,215,0.82,0.88,0.86,0.805042,0.971082,0.962877,0.995738,0.964696,True,0.0,0,0.0,0.909195,False
fixed_gv_escape,216,0.82,0.88,0.86,0.805028,0.973319,0.9572,1.0,0.961837,True,0.0,0,0.0,0.908825,False
fixed_gv_escape,217,0.82,0.88,0.86,0.802953,0.97314,0.955356,1.0,0.960567,True,0.0,0,0.0,0.907519,False
fixed_gv_escape,218,0.82,0.88,0.86,0.807476,0.97741,0.952286,1.0,0.96,True,0.0,0,0.0,0.909386,False
fixed_gv_escape,219,0.82,0.88,0.86,0.798323,0.979622,0.953481,1.0,0.961517,True,0.0,0,0.0,0.906703,False
fixed_gv_escape,220,0.82,0.88,0.86,0.803676,0.988273,0.947837,0.997947,0.95957,True,0.0,0,0.0,0.908758,False
fixed_gv_escape,221,0.82,0.88,0.86,0.810804,0.991391,0.965965,1.0,0.973504,True,0.0,0,0.0,0.91725,False
fixed_gv_escape,222,0.82,0.88,0.86,0.811627,0.985699,0.965127,1.0,0.971442,True,0.0,0,0.0,0.91614,False
fixed_gv_escape,223,0.82,0.88,0.86,0.818133,0.984853,0.963959,0.998921,0.970368,True,0.0,0,0.0,0.91797,False
fixed_gv_escape,224,0.82,0.88,0.86,0.828139,0.979282,0.969643,0.99505,0.972423,True,0.0,0,0.0,0.921497,False
fixed_gv_escape,225,0.82,0.88,0.86,0.829883,0.989315,0.968069,0.996274,0.974355,True,0.0,0,0.0,0.924086,False
fixed_gv_escape,226,0.82,0.88,0.86,0.826172,0.989207,0.967453,0.993306,0.973679,True,0.0,0,0.0,0.922048,False
fixed_gv_escape,227,0.82,0.88,0.86,0.838348,0.985948,0.971854,0.9954,0.976177,True,0.0,0,0.0,0.927474,False
fixed_gv_escape,228,0.82,0.88,0.86,0.845781,0.9779,0.976489,0.992498,0.976144,True,0.0,0,0.0,0.929274,False
fixed_gv_escape,229,0.82,0.88,0.86,0.838707,0.979315,0.982775,0.987887,0.980333,True,0.0,0,0.0,0.927829,False
fixed_gv_escape,230,0.82,0.88,0.86,0.845624,0.98283,0.968701,1.0,0.972965,True,0.0,0,0.0,0.929368,False
fixed_gv_escape,231,0.82,0.88,0.86,0.854479,0.982497,0.958533,1.0,0.965896,True,0.0,0,0.0,0.929995,False
fixed_gv_escape,232,0.82,0.88,0.86,0.862111,0.981724,0.961238,0.99535,0.96752,True,0.0,0,0.0,0.932787,False
fixed_gv_escape,233,0.82,0.88,0.86,0.855884,0.99576,0.97586,1.0,0.981595,True,0.0,0,0.0,0.937919,False
fixed_gv_escape,234,0.82,0.88,0.86,0.858487,1.0,0.976026,0.990679,0.980514,True,0.0,0,0.0,0.938267,False
fixed_gv_escape,235,0.82,0.88,0.86,0.870798,0.999812,0.969413,0.987449,0.974948,True,0.0,0,0.0,0.9406,False
fixed_gv_escape,236,0.82,0.88,0.86,0.881638,0.990198,0.972076,0.982773,0.97536,True,0.0,0,0.0,0.942863,False
fixed_gv_escape,237,0.82,0.88,0.86,0.886825,0.988497,0.977966,0.975698,0.97598,True,0.0,0,0.0,0.944672,False
fixed_gv_escape,238,0.82,0.88,0.86,0.871004,0.975745,0.989433,0.988948,0.979319,True,0.0,0,0.0,0.940685,False
fixed_gv_escape,239,0.82,0.88,0.86,0.867693,0.974702,0.995,0.986202,0.978237,True,0.0,0,0.0,0.939727,False
fixed_gv_escape,240,0.82,0.88,0.86,1.0,0.94759,0.965294,0.96836,0.952633,True,0.651112,1,0.0,0.974205,False
fixed_gv_escape,241,0.82,0.88,0.86,1.0,0.946375,0.967127,0.977638,0.952672,True,0.651112,1,0.0,0.97562,False
fixed_gv_escape,242,0.82,0.88,0.86,1.0,0.937274,0.965317,0.978493,0.945751,True,0.651112,1,0.0,0.972946,False
fixed_gv_escape,243,0.82,0.88,0.86,0.9876,0.938629,0.975126,0.974445,0.948243,True,0.651112,1,0.0,0.969975,False
fixed_gv_escape,244,0.82,0.88,0.86,0.993534,0.941626,0.985286,0.977923,0.952057,True,0.651112,1,0.0,0.975543,False
fixed_gv_escape,245,0.82,0.88,0.86,0.993934,0.938981,0.984385,0.971648,0.948751,True,0.651112,1,0.0,0.973782,False
fixed_gv_escape,246,0.82,0.88,0.86,0.994127,0.936829,0.987858,0.965659,0.945692,True,0.651112,1,0.0,0.972887,False
fixed_gv_escape,247,0.82,0.88,0.86,0.993581,0.94573,0.985876,0.970508,0.953313,True,0.651112,1,0.0,0.975518,False
fixed_gv_escape,248,0.82,0.88,0.86,1.0,0.948061,0.97633,0.97747,0.955725,True,0.651112,1,0.0,0.977923,False
fixed_gv_escape,249,0.82,0.88,0.86,1.0,0.953802,0.97242,0.972675,0.958787,True,0.651112,1,0.0,0.977949,False
fixed_gv_escape,250,0.82,0.88,0.86,1.0,0.960844,0.9722,0.979657,0.964325,True,0.651112,1,0.0,0.980819,False
fixed_gv_escape,251,0.82,0.88,0.86,1.0,0.959805,0.974451,0.987441,0.964303,True,0.651112,1,0.0,0.982124,False
fixed_gv_escape,252,0.82,0.88,0.86,1.0,0.961322,0.975985,0.998168,0.965617,True,0.651112,1,0.0,0.984333,False
fixed_gv_escape,253,0.82,0.88,0.86,1.0,0.9638,0.972514,0.997186,0.965815,True,0.651112,1,0.0,0.98404,False
fixed_gv_escape,254,0.82,0.88,0.86,1.0,0.96941,0.966705,1.0,0.965871,True,0.651112,1,0.0,0.984405,False
fixed_gv_escape,255,0.82,0.88,0.86,0.995384,0.97837,0.97651,1.0,0.975897,True,0.651112,1,0.0,0.987232,False
fixed_gv_escape,256,0.82,0.88,0.86,1.0,0.987411,0.981602,0.992034,0.983388,True,0.651112,1,0.0,0.991314,False
fixed_gv_escape,257,0.82,0.88,0.86,1.0,0.984742,0.975991,0.995308,0.978634,True,0.651112,1,0.0,0.989711,False
fixed_gv_escape,258,0.82,0.88,0.86,1.0,0.989672,0.973331,0.988756,0.977548,True,0.651112,1,0.0,0.989072,False
fixed_gv_escape,259,0.82,0.88,0.86,0.999013,0.990867,0.966093,0.987589,0.972177,True,0.651112,1,0.0,0.986801,False
fixed_gv_escape,260,0.82,0.88,0.86,1.0,0.986418,0.960128,0.988066,0.967324,True,0.651112,1,0.0,0.984786,False
fixed_gv_escape,261,0.82,0.88,0.86,1.0,0.983763,0.963143,0.997448,0.969466,True,0.651112,1,0.0,0.986422,False
fixed_gv_escape,262,0.82,0.88,0.86,0.990215,0.985483,0.976542,0.989802,0.979248,True,0.651112,1,0.0,0.985528,False
fixed_gv_escape,263,0.82,0.88,0.86,0.991684,0.986505,0.97843,0.996956,0.98085,True,0.651112,1,0.0,0.987804,False
fixed_gv_escape,264,0.82,0.88,0.86,1.0,0.986215,0.976993,0.993035,0.979827,True,0.651112,1,0.0,0.989982,False
fixed_gv_escape,265,0.82,0.88,0.86,1.0,0.998963,0.980451,0.99737,0.985141,True,0.651112,1,0.0,0.994143,False
fixed_gv_escape,266,0.82,0.88,0.86,1.0,1.0,0.993105,1.0,0.994939,True,0.651112,1,0.0,0.998152,False
fixed_gv_escape,267,0.82,0.88,0.86,1.0,1.0,0.988797,0.991311,0.98929,True,0.651112,1,0.0,0.995482,False
fixed_gv_escape,268,0.82,0.88,0.86,1.0,0.998248,0.980325,0.991355,0.983702,True,0.651112,1,0.0,0.992977,False
fixed_gv_escape,269,0.82,0.88,0.86,0.993897,0.996081,0.979005,0.987921,0.981742,True,0.651112,1,0.0,0.989314,False
fixed_gv_escape,270,0.82,0.88,0.86,0.981954,0.984287,0.979672,0.98887,0.981084,True,0.651112,1,0.0,0.982827,False
fixed_gv_escape,271,0.82,0.88,0.86,0.980922,0.979263,0.980254,0.986563,0.979279,True,0.651112,1,0.0,0.981096,False
fixed_gv_escape,272,0.82,0.88,0.86,0.981608,0.979583,0.995715,0.985809,0.981389,True,0.651112,1,0.0,0.984345,False
fixed_gv_escape,273,0.82,0.88,0.86,0.990059,0.9846,0.997584,0.987409,0.985123,True,0.651112,1,0.0,0.989467,False
fixed_gv_escape,274,0.82,0.88,0.86,0.988731,0.987028,1.0,0.995061,0.989485,True,0.651112,1,0.0,0.991429,False
fixed_gv_escape,275,0.82,0.88,0.86,0.998858,0.982212,0.998437,1.0,0.986714,True,0.651112,1,0.0,0.994488,False
fixed_gv_escape,276,0.82,0.88,0.86,0.995971,0.979858,1.0,1.0,0.985215,True,0.651112,1,0.0,0.993069,False
fixed_gv_escape,277,0.82,0.88,0.86,1.0,0.981956,0.998167,1.0,0.986482,True,0.651112,1,0.0,0.9948,False
fixed_gv_escape,278,0.82,0.88,0.86,0.995,0.980397,1.0,0.999223,0.985503,True,0.651112,1,0.0,0.992723,False
fixed_gv_escape,279,0.82,0.88,0.86,1.0,0.987621,0.997302,1.0,0.990457,True,0.651112,1,0.0,0.996141,False
fixed_gv_escape,280,0.82,0.88,0.86,0.996116,0.988748,0.997574,0.994199,0.990416,True,0.651112,1,0.0,0.9941,False
fixed_gv_escape,281,0.82,0.88,0.86,0.990876,0.991825,0.985843,0.988308,0.986572,True,0.651112,1,0.0,0.989265,False
fixed_gv_escape,282,0.82,0.88,0.86,0.997508,0.98126,0.986469,0.998505,0.982606,True,0.651112,1,0.0,0.990948,False
fixed_gv_escape,283,0.82,0.88,0.86,0.986341,0.983628,0.980952,0.991392,0.98156,True,0.651112,1,0.0,0.985016,False
fixed_gv_escape,284,0.82,0.88,0.86,0.999447,0.98773,0.977248,0.995888,0.98047,True,0.651112,1,0.0,0.990567,False
fixed_gv_escape,285,0.82,0.88,0.86,0.996703,0.983164,0.978418,0.994797,0.979611,True,0.651112,1,0.0,0.988657,False
fixed_gv_escape,286,0.82,0.88,0.86,0.998586,0.983817,0.982324,0.995854,0.982183,True,0.651112,1,0.0,0.99065,False
fixed_gv_escape,287,0.82,0.88,0.86,1.0,0.989273,0.979532,0.995625,0.982518,True,0.651112,1,0.0,0.991674,False
fixed_gv_escape,288,0.82,0.88,0.86,0.994458,1.0,0.972128,0.993688,0.978462,True,0.651112,1,0.0,0.989409,False
fixed_gv_escape,289,0.82,0.88,0.86,1.0,0.99698,0.969981,0.991657,0.976281,True,0.651112,1,0.0,0.990039,False
fixed_gv_escape,290,0.82,0.88,0.86,1.0,0.996276,0.94973,0.992257,0.961521,True,0.651112,1,0.0,0.98458,False
fixed_gv_escape,291,0.82,0.88,0.86,1.0,1.0,0.950152,0.997393,0.963043,True,0.651112,1,0.0,0.986228,False
fixed_gv_escape,292,0.82,0.88,0.86,1.0,0.996565,0.94458,0.99636,0.958379,True,0.651112,1,0.0,0.983902,False
fixed_gv_escape,293,0.82,0.88,0.86,1.0,1.0,0.941794,1.0,0.957275,True,0.651112,1,0.0,0.984396,False
fixed_gv_escape,294,0.82,0.88,0.86,1.0,1.0,0.947556,1.0,0.961505,True,0.651112,1,0.0,0.985941,False
fixed_gv_escape,295,0.82,0.88,0.86,1.0,1.0,0.945668,0.988989,0.958285,True,0.651112,1,0.0,0.983673,False
fixed_gv_escape,296,0.82,0.88,0.86,1.0,0.999213,0.950679,0.986589,0.961351,True,0.651112,1,0.0,0.984465,False
fixed_gv_escape,297,0.82,0.88,0.86,1.0,1.0,0.952378,0.979588,0.960741,True,0.651112,1,0.0,0.983859,False
fixed_gv_escape,298,0.82,0.88,0.86,1.0,0.993223,0.944471,0.98403,0.95593,True,0.651112,1,0.0,0.981261,False
fixed_gv_escape,299,0.82,0.88,0.86,1.0,0.995194,0.94731,0.988137,0.95894,True,0.651112,1,0.0,0.983063,False
fixed_gv_escape,300,0.82,0.88,0.86,0.982434,0.993899,0.952041,0.986039,0.961886,True,0.651112,1,0.0,0.977066,False
fixed_gv_escape,301,0.82,0.88,0.86,0.991719,0.994573,0.962565,0.993231,0.970891,True,0.651112,1,0.0,0.984697,False
fixed_gv_escape,302,0.82,0.88,0.86,0.993415,0.977638,0.961759,0.98532,0.966567,True,0.651112,1,0.0,0.980522,False
fixed_gv_escape,303,0.82,0.88,0.86,0.997918,0.982502,0.971317,0.985615,0.974593,True,0.651112,1,0.0,0.985833,False
fixed_gv_escape,304,0.82,0.88,0.86,1.0,0.975179,0.968828,0.983821,0.97072,True,0.651112,1,0.0,0.984143,False
fixed_gv_escape,305,0.82,0.88,0.86,0.995702,0.974156,0.968822,0.981631,0.970404,True,0.651112,1,0.0,0.98198,False
fixed_gv_escape,306,0.82,0.88,0.86,1.0,0.981951,0.967796,0.989412,0.9721,True,0.651112,1,0.0,0.986124,False
fixed_gv_escape,307,0.82,0.88,0.86,0.992173,0.975224,0.968843,0.996952,0.970113,True,0.651112,1,0.0,0.982945,False
fixed_gv_escape,308,0.82,0.88,0.86,0.991639,0.974691,0.97324,0.99418,0.972588,True,0.651112,1,0.0,0.983346,False
fixed_gv_escape,309,0.82,0.88,0.86,0.984156,0.972041,0.981129,0.994905,0.974702,True,0.651112,1,0.0,0.981801,False
fixed_gv_escape,310,0.82,0.88,0.86,0.997325,0.96939,0.99023,1.0,0.975689,True,0.651112,1,0.0,0.988798,False
fixed_gv_escape,311,0.82,0.88,0.86,0.988617,0.98407,0.992854,0.998057,0.986754,True,0.651112,1,0.0,0.989659,False
fixed_gv_escape,312,0.82,0.88,0.86,0.997515,0.992427,0.9891,1.0,0.989965,True,0.651112,1,0.0,0.994527,False
fixed_gv_escape,313,0.82,0.88,0.86,1.0,0.992522,0.991122,0.999122,0.99129,True,0.651112,1,0.0,0.995888,False
fixed_gv_escape,314,0.82,0.88,0.86,0.996334,0.997495,1.0,0.995809,0.996304,True,0.651112,1,0.0,0.997126,False
fixed_gv_escape,315,0.82,0.88,0.86,1.0,0.997621,0.99084,0.988128,0.988803,True,0.651112,1,0.0,0.994917,False
fixed_gv_escape,316,0.82,0.88,0.86,0.986168,1.0,0.993329,0.988314,0.989812,True,0.651112,1,0.0,0.990684,False
fixed_gv_escape,317,0.82,0.88,0.86,0.974857,0.999986,1.0,0.984482,0.988608,True,0.651112,1,0.0,0.986904,False
fixed_gv_escape,318,0.82,0.88,0.86,0.974298,1.0,1.0,0.982885,0.987437,True,0.651112,1,0.0,0.986329,False
fixed_gv_escape,319,0.82,0.88,0.86,0.988922,1.0,1.0,0.9793,0.984806,True,0.651112,1,0.0,0.991069,False
fixed_gv_escape,320,0.82,0.88,0.86,0.994391,1.0,1.0,0.976905,0.983048,True,0.651112,1,0.0,0.992601,False
fixed_gv_escape,321,0.82,0.88,0.86,0.994131,1.0,0.998782,0.968637,0.97681,True,0.651112,1,0.0,0.990377,False
fixed_gv_escape,322,0.82,0.88,0.86,0.983597,1.0,0.99191,0.971404,0.977541,True,0.651112,1,0.0,0.985612,False
fixed_gv_escape,323,0.82,0.88,0.86,0.986359,1.0,0.993109,0.956026,0.96663,True,0.651112,1,0.0,0.983415,False
fixed_gv_escape,324,0.82,0.88,0.86,0.99304,1.0,1.0,0.949202,0.962713,True,0.651112,1,0.0,0.985769,False
fixed_gv_escape,325,0.82,0.88,0.86,0.983791,1.0,1.0,0.95287,0.965405,True,0.651112,1,0.0,0.983091,False
fixed_gv_escape,326,0.82,0.88,0.86,0.998116,1.0,1.0,0.957061,0.968482,True,0.651112,1,0.0,0.989491,False
fixed_gv_escape,327,0.82,0.88,0.86,1.0,1.0,0.998856,0.956276,0.967749,True,0.651112,1,0.0,0.989803,False
fixed_gv_escape,328,0.82,0.88,0.86,1.0,0.995504,0.997311,0.959729,0.969471,True,0.651112,1,0.0,0.989405,False
fixed_gv_escape,329,0.82,0.88,0.86,0.999101,1.0,0.999927,0.964157,0.973681,True,0.651112,1,0.0,0.991469,False
fixed_gv_escape,330,0.82,0.88,0.86,0.998789,0.999469,0.992409,0.964227,0.972428,True,0.651112,1,0.0,0.989761,False
fixed_gv_escape,331,0.82,0.88,0.86,1.0,1.0,0.99098,0.964726,0.972518,True,0.651112,1,0.0,0.99014,False
fixed_gv_escape,332,0.82,0.88,0.86,0.994194,1.0,0.995455,0.955119,0.966379,True,0.651112,1,0.0,0.986658,False
fixed_gv_escape,333,0.82,0.88,0.86,0.984081,0.999294,0.988615,0.965089,0.972187,True,0.651112,1,0.0,0.983549,False
fixed_gv_escape,334,0.82,0.88,0.86,0.97416,1.0,0.986483,0.957137,0.965998,True,0.651112,1,0.0,0.977667,False
fixed_gv_escape,335,0.82,0.88,0.86,0.961508,0.993783,0.983448,0.96327,0.969397,True,0.651112,1,0.0,0.97246,False
fixed_gv_escape,336,0.82,0.88,0.86,0.97361,0.993054,0.969394,0.966747,0.966345,True,0.651112,1,0.0,0.974518,False
fixed_gv_escape,337,0.82,0.88,0.86,0.98676,0.996046,0.9632,0.964619,0.961735,True,0.651112,1,0.0,0.978088,False
fixed_gv_escape,338,0.82,0.88,0.86,0.978706,0.989281,0.969989,0.963122,0.964718,True,0.651112,1,0.0,0.97518,False
fixed_gv_escape,339,0.82,0.88,0.86,0.99421,0.992377,0.968622,0.957383,0.960395,True,0.651112,1,0.0,0.980061,False
fixed_gv_escape,340,0.82,0.88,0.86,0.997295,1.0,0.97495,0.95557,0.961381,True,0.651112,1,0.0,0.983608,False
fixed_gv_escape,341,0.82,0.88,0.86,1.0,1.0,0.96446,0.960237,0.959742,True,0.651112,1,0.0,0.983205,False
fixed_gv_escape,342,0.82,0.88,0.86,0.995013,1.0,0.957457,0.958663,0.95523,True,0.651112,1,0.0,0.979288,False
fixed_gv_escape,343,0.82,0.88,0.86,0.994295,0.999571,0.952674,0.969375,0.957377,True,0.651112,1,0.0,0.979834,False
fixed_gv_escape,344,0.82,0.88,0.86,1.0,0.998624,0.950839,0.980869,0.960014,True,0.651112,1,0.0,0.983427,False
fixed_gv_escape,345,0.82,0.88,0.86,1.0,1.0,0.944927,0.985726,0.957048,True,0.651112,1,0.0,0.982934,False
fixed_gv_escape,346,0.82,0.88,0.86,1.0,1.0,0.954423,0.985503,0.963815,True,0.651112,1,0.0,0.985424,False
fixed_gv_escape,347,0.82,0.88,0.86,1.0,0.99084,0.947268,0.989341,0.95865,True,0.651112,1,0.0,0.982405,False
fixed_gv_escape,348,0.82,0.88,0.86,1.0,0.997118,0.936917,0.986672,0.951243,True,0.651112,1,0.0,0.98041,False
fixed_gv_escape,349,0.82,0.88,0.86,1.0,0.987923,0.931193,0.990166,0.946567,True,0.651112,1,0.0,0.977652,False
fixed_gv_escape,350,0.82,0.88,0.86,1.0,0.991716,0.936539,0.989177,0.950859,True,0.651112,1,0.0,0.979674,False
fixed_gv_escape,351,0.82,0.88,0.86,1.0,0.99565,0.943858,0.991382,0.957011,True,0.651112,1,0.0,0.982746,False
fixed_gv_escape,352,0.82,0.88,0.86,1.0,0.995776,0.942691,0.98988,0.955922,True,0.651112,1,0.0,0.982218,False
fixed_gv_escape,353,0.82,0.88,0.86,1.0,0.987397,0.938495,0.988219,0.951609,True,0.651112,1,0.0,0.979204,False
fixed_gv_escape,354,0.82,0.88,0.86,1.0,0.97794,0.948497,0.996678,0.957516,True,0.651112,1,0.0,0.981196,False
fixed_gv_escape,355,0.82,0.88,0.86,0.983108,0.978186,0.956818,1.0,0.96335,True,0.651112,1,0.0,0.977484,False
fixed_gv_escape,356,0.82,0.88,0.86,1.0,0.965491,0.95594,0.997497,0.95787,True,0.651112,1,0.0,0.980451,False
fixed_gv_escape,357,0.82,0.88,0.86,1.0,0.972279,0.949194,1.0,0.956169,True,0.651112,1,0.0,0.980605,False
fixed_gv_escape,358,0.82,0.88,0.86,0.98991,0.96073,0.956986,0.998919,0.956107,True,0.651112,1,0.0,0.975936,False
fixed_gv_escape,359,0.82,0.88,0.86,0.991525,0.964124,0.957814,0.989641,0.958831,True,0.651112,1,0.0,0.976338,False
fixed_gv_escape,360,0.82,0.88,0.86,1.0,0.963217,0.957343,0.992117,0.957974,True,0.651112,1,0.0,0.979554,False
fixed_gv_escape,361,0.82,0.88,0.86,1.0,0.956365,0.958233,0.985348,0.955391,True,0.651112,1,0.0,0.977224,False
fixed_gv_escape,362,0.82,0.88,0.86,1.0,0.958065,0.960764,0.973731,0.958374,True,0.651112,1,0.0,0.976716,False
fixed_gv_escape,363,0.82,0.88,0.86,1.0,0.960521,0.949049,0.975783,0.952476,True,0.651112,1,0.0,0.974629,False
fixed_gv_escape,364,0.82,0.88,0.86,1.0,0.957806,0.937165,0.970548,0.943481,True,0.651112,1,0.0,0.970189,False
fixed_gv_escape,365,0.82,0.88,0.86,1.0,0.942805,0.936411,0.98001,0.936735,True,0.651112,1,0.0,0.967868,False
fixed_gv_escape,366,0.82,0.88,0.86,1.0,0.934716,0.928757,0.989249,0.92777,True,0.651112,1,0.0,0.965252,False
fixed_gv_escape,367,0.82,0.88,0.86,1.0,0.930018,0.931556,0.982705,0.927283,True,0.651112,1,0.0,0.963936,False
fixed_gv_escape,368,0.82,0.88,0.86,1.0,0.935077,0.929855,0.968036,0.929955,True,0.651112,1,0.0,0.962807,False
fixed_gv_escape,369,0.82,0.88,0.86,1.0,0.930901,0.92979,0.972952,0.927471,True,0.651112,1,0.0,0.962434,False
fixed_gv_escape,370,0.82,0.88,0.86,1.0,0.930601,0.932382,0.970019,0.928884,True,0.651112,1,0.0,0.962606,False
fixed_gv_escape,371,0.82,0.88,0.86,1.0,0.933851,0.947255,0.973576,0.937534,True,0.651112,1,0.0,0.967404,False
fixed_gv_escape,372,0.82,0.88,0.86,0.99471,0.939039,0.944541,0.976762,0.939305,True,0.651112,1,0.0,0.966497,False
fixed_gv_escape,373,0.82,0.88,0.86,0.998389,0.955361,0.954817,0.984542,0.953103,True,0.651112,1,0.0,0.975428,False
fixed_gv_escape,374,0.82,0.88,0.86,1.0,0.948114,0.964431,0.97907,0.953124,True,0.651112,1,0.0,0.975703,False
fixed_gv_escape,375,0.82,0.88,0.86,1.0,0.957111,0.958605,0.97664,0.956575,True,0.651112,1,0.0,0.976347,False
fixed_gv_escape,376,0.82,0.88,0.86,1.0,0.963556,0.980495,0.979875,0.967976,True,0.651112,1,0.0,0.983269,False
fixed_gv_escape,377,0.82,0.88,0.86,0.992908,0.962727,0.975454,0.9833,0.966622,True,0.651112,1,0.0,0.979834,False
fixed_gv_escape,378,0.82,0.88,0.86,0.992483,0.975785,0.971798,0.983098,0.972916,True,0.651112,1,0.0,0.982092,False
fixed_gv_escape,379,0.82,0.88,0.86,1.0,0.984196,0.975237,0.989924,0.977982,True,0.651112,1,0.0,0.988645,False
fixed_gv_escape,380,0.82,0.88,0.86,1.0,0.990111,0.985077,0.980224,0.981706,True,0.651112,1,0.0,0.99057,False
fixed_gv_escape,381,0.82,0.88,0.86,1.0,0.974508,0.988489,0.987192,0.978035,True,0.651112,1,0.0,0.98891,False
fixed_gv_escape,382,0.82,0.88,0.86,0.999838,0.968848,0.985714,0.984631,0.973179,True,0.651112,1,0.0,0.98639,False
fixed_gv_escape,383,0.82,0.88,0.86,0.997217,0.968181,0.984456,0.996349,0.973182,True,0.651112,1,0.0,0.986688,False
fixed_gv_escape,384,0.82,0.88,0.86,1.0,0.9657,0.981397,0.986235,0.970327,True,0.651112,1,0.0,0.98499,False
fixed_gv_escape,385,0.82,0.88,0.86,0.993624,0.967859,0.988427,0.975939,0.970216,True,0.651112,1,0.0,0.982766,False
fixed_gv_escape,386,0.82,0.88,0.86,0.985969,0.967263,0.995238,0.973999,0.9687,True,0.651112,1,0.0,0.980522,False
fixed_gv_escape,387,0.82,0.88,0.86,1.0,0.971019,0.990824,0.975753,0.972021,True,0.651112,1,0.0,0.98638,False
fixed_gv_escape,388,0.82,0.88,0.86,1.0,0.975003,0.982904,0.977551,0.975688,True,0.651112,1,0.0,0.986363,False
fixed_gv_escape,389,0.82,0.88,0.86,1.0,0.980761,0.986295,0.976423,0.977726,True,0.651112,1,0.0,0.988097,False
fixed_gv_escape,390,0.82,0.88,0.86,0.996295,0.973431,0.967545,0.976728,0.96934,True,0.651112,1,0.0,0.981031,False
fixed_gv_escape,391,0.82,0.88,0.86,1.0,0.962422,0.964662,0.980267,0.96237,True,0.651112,1,0.0,0.979597,False
fixed_gv_escape,392,0.82,0.88,0.86,1.0,0.960237,0.965553,0.984446,0.961249,True,0.651112,1,0.0,0.979815,False
fixed_gv_escape,393,0.82,0.88,0.86,1.0,0.956578,0.963866,0.988746,0.958024,True,0.651112,1,0.0,0.979067,False
fixed_gv_escape,394,0.82,0.88,0.86,1.0,0.9556,0.964359,0.983037,0.957939,True,0.651112,1,0.0,0.97817,False
fixed_gv_escape,395,0.82,0.88,0.86,1.0,0.962752,0.954704,0.985773,0.956552,True,0.651112,1,0.0,0.977937,False
fixed_gv_escape,396,0.82,0.88,0.86,1.0,0.961399,0.950438,0.986697,0.953272,True,0.651112,1,0.0,0.976661,False
fixed_gv_escape,397,0.82,0.88,0.86,1.0,0.961507,0.945468,0.989643,0.95002,True,0.651112,1,0.0,0.975808,False
fixed_gv_escape,398,0.82,0.88,0.86,1.0,0.963359,0.957223,0.986216,0.958329,True,0.651112,1,0.0,0.978775,False
fixed_gv_escape,399,0.82,0.88,0.86,0.997408,0.971141,0.965941,0.984882,0.967196,True,0.651112,1,0.0,0.981637,False
fixed_gv_escape,400,0.82,0.88,0.86,1.0,0.966766,0.964745,0.992144,0.963955,True,0.651112,1,0.0,0.982247,False
fixed_gv_escape,401,0.82,0.88,0.86,0.994816,0.966954,0.967052,0.989341,0.965499,True,0.651112,1,0.0,0.980519,False
fixed_gv_escape,402,0.82,0.88,0.86,0.999965,0.967601,0.975212,0.987478,0.969804,True,0.651112,1,0.0,0.984316,False
fixed_gv_escape,403,0.82,0.88,0.86,0.989903,0.965877,0.98227,0.997285,0.970909,True,0.651112,1,0.0,0.982959,False
fixed_gv_escape,404,0.82,0.88,0.86,0.986065,0.970333,0.979078,0.995757,0.972758,True,0.651112,1,0.0,0.981735,False
fixed_gv_escape,405,0.82,0.88,0.86,0.984992,0.959454,0.971916,0.995947,0.962899,True,0.651112,1,0.0,0.976924,False
fixed_gv_escape,406,0.82,0.88,0.86,0.985894,0.95235,0.98262,1.0,0.961588,True,0.651112,1,0.0,0.978325,False
fixed_gv_escape,407,0.82,0.88,0.86,0.980534,0.947469,0.984696,0.994238,0.958317,True,0.651112,1,0.0,0.974584,False
fixed_gv_escape,408,0.82,0.88,0.86,0.998242,0.946287,0.983451,0.98876,0.956771,True,0.651112,1,0.0,0.979924,False
fixed_gv_escape,409,0.82,0.88,0.86,0.975416,0.945284,0.983686,0.98514,0.955683,True,0.651112,1,0.0,0.970474,False
fixed_gv_escape,410,0.82,0.88,0.86,0.988312,0.938497,0.996749,0.977058,0.950204,True,0.651112,1,0.0,0.974715,False
fixed_gv_escape,411,0.82,0.88,0.86,0.992791,0.937369,0.994393,0.977563,0.949441,True,0.651112,1,0.0,0.97577,False
fixed_gv_escape,412,0.82,0.88,0.86,0.988709,0.937895,0.989942,0.970964,0.947987,True,0.651112,1,0.0,0.972414,False
fixed_gv_escape,413,0.82,0.88,0.86,0.98279,0.937287,0.992846,0.972583,0.948058,True,0.651112,1,0.0,0.970813,False
fixed_gv_escape,414,0.82,0.88,0.86,0.968386,0.942034,0.993105,0.978321,0.952915,True,0.651112,1,0.0,0.967627,False
fixed_gv_escape,415,0.82,0.88,0.86,0.970346,0.944856,0.988853,0.982671,0.955596,True,0.651112,1,0.0,0.969044,False
