seed,probe_index,true_recovery_time,mean_risk,recovery_core_risk,ac_risk,rl_risk,pr_risk,va_risk,bd_risk
17,370,2.745624788447456,0.5758085631865927,0.690135762803274,0.8154678563870426,0.328954647048713,0.7907759147258027,0.6714274956379799,0.2724169021334255
17,420,3.555585707820449,0.43418928427118886,0.6921202509015916,0.8209527137417545,0.3363721562615507,0.7697038906076754,0.0,0.24391766074496357
17,470,4.886657343860002,0.42008454425954184,0.6225213929900408,0.7252880475203987,0.237424572407827,0.8532828091722988,0.0,0.28442729219718454
18,120,1.0743511113676965,0.1334263409640319,0.18757662654270615,0.19613621042259877,0.05783870936772362,0.3695681529814401,0.0,0.043588632048396914
18,170,1.2675745837390786,0.2563128836506233,0.3122857678445419,0.35443229135875276,0.08793234529580307,0.5176220447022631,0.2473501855567508,0.07422755133954684
18,220,1.5044948573296935,0.3348027478812082,0.42841952203413625,0.4949396648774351,0.12448348488076544,0.6688990125832256,0.29474423969679586,0.09094733736781879
18,270,1.804454873038303,0.23669398966532168,0.4314755421794443,0.5390413838614813,0.13928295673083824,0.48819981786563993,0.0,0.01694578986864903
18,320,2.199273117867479,0.3642232781831602,0.5285014366290371,0.6340883370993573,0.17999629165955466,0.6869957430302278,0.2928967223480293,0.027139296778631805
18,370,2.745624788447456,0.410952762639831,0.5873743001027526,0.7286837034440082,0.2400870929770168,0.6009486986139568,0.3459321381758783,0.13911217998829473
18,420,3.555585707820449,0.3420811675499895,0.6109305123434554,0.7532028785668747,0.2608101501091096,0.6253749845070221,0.0,0.07101782456694106
18,470,4.886657343860002,0.3495482349651695,0.5714090366816474,0.6772566483650562,0.20420457991409224,0.7600260178939375,0.0,0.10625392865276162
19,120,1.0743511113676965,0.30197248539206256,0.3564075827856795,0.4382496319574535,0.10811201241488066,0.44286533671658157,0.4230598707675729,0.09757557510382442
19,170,1.2675745837390786,0.2035884233502563,0.3521672934174798,0.4467230759589559,0.1103976487383429,0.3768935710501371,0.0,0.08392782100384555
19,220,1.5044948573296935,0.24796937715506812,0.3296475777549095,0.3957812870701354,0.0973810794390767,0.4522235710203941,0.17140811635858344,0.1230528318871511
19,270,1.804454873038303,0.22876277006822923,0.40747416344706944,0.5011501194650197,0.1264462953932184,0.5011501194650197,0.0,0.015067316017888355
19,320,2.199273117867479,0.32110430832372955,0.4548862225404812,0.5670761572133078,0.14986624403225535,0.5144931146962182,0.30525129067629087,0.06883473500057535
19,370,2.745624788447456,0.38378818472865933,0.5159206546298089,0.612587040841689,0.16947307320616511,0.7066677454883613,0.12194086553934669,0.30827219856773447
19,420,3.555585707820449,0.36818071785545936,0.5446499027486316,0.6570687646521646,0.19232004466936115,0.6821908852666173,0.06693152785828693,0.24239236683086696
