system,seed,has_collapse,metric,threshold,alert_index,lead_time,detected_before_collapse,false_positive
volatility_null,43,False,va_risk,0.45,102,,False,True
volatility_null,43,False,va_risk,0.5,105,,False,True
volatility_null,43,False,va_risk,0.55,115,,False,True
volatility_null,43,False,va_risk,0.6,,,False,False
volatility_null,43,False,va_risk,0.65,,,False,False
volatility_null,43,False,va_risk,0.7,,,False,False
volatility_null,43,False,va_risk,0.75,,,False,False
volatility_null,43,False,va_risk,0.8,,,False,False
volatility_null,43,False,va_risk,0.85,,,False,False
volatility_null,43,False,va_risk,0.9,,,False,False
volatility_null,44,False,mean_risk,0.3,579,,False,True
volatility_null,44,False,mean_risk,0.35,,,False,False
volatility_null,44,False,mean_risk,0.4,,,False,False
volatility_null,44,False,mean_risk,0.45,,,False,False
volatility_null,44,False,mean_risk,0.5,,,False,False
volatility_null,44,False,mean_risk,0.55,,,False,False
volatility_null,44,False,mean_risk,0.6,,,False,False
volatility_null,44,False,mean_risk,0.65,,,False,False
volatility_null,44,False,mean_risk,0.7,,,False,False
volatility_null,44,False,mean_risk,0.75,,,False,False
volatility_null,44,False,mean_risk,0.8,,,False,False
volatility_null,44,False,mean_risk,0.85,,,False,False
volatility_null,44,False,mean_risk,0.9,,,False,False
volatility_null,44,False,recovery_core_risk,0.3,193,,False,True
volatility_null,44,False,recovery_core_risk,0.35,,,False,False
volatility_null,44,False,recovery_core_risk,0.4,,,False,False
volatility_null,44,False,recovery_core_risk,0.45,,,False,False
volatility_null,44,False,recovery_core_risk,0.5,,,False,False
volatility_null,44,False,recovery_core_risk,0.55,,,False,False
volatility_null,44,False,recovery_core_risk,0.6,,,False,False
volatility_null,44,False,recovery_core_risk,0.65,,,False,False
volatility_null,44,False,recovery_core_risk,0.7,,,False,False
volatility_null,44,False,recovery_core_risk,0.75,,,False,False
volatility_null,44,False,recovery_core_risk,0.8,,,False,False
volatility_null,44,False,recovery_core_risk,0.85,,,False,False
volatility_null,44,False,recovery_core_risk,0.9,,,False,False
volatility_null,44,False,ac_rl_core,0.3,,,False,False
volatility_null,44,False,ac_rl_core,0.35,,,False,False
volatility_null,44,False,ac_rl_core,0.4,,,False,False
volatility_null,44,False,ac_rl_core,0.45,,,False,False
volatility_null,44,False,ac_rl_core,0.5,,,False,False
volatility_null,44,False,ac_rl_core,0.55,,,False,False
volatility_null,44,False,ac_rl_core,0.6,,,False,False
volatility_null,44,False,ac_rl_core,0.65,,,False,False
volatility_null,44,False,ac_rl_core,0.7,,,False,False
volatility_null,44,False,ac_rl_core,0.75,,,False,False
volatility_null,44,False,ac_rl_core,0.8,,,False,False
volatility_null,44,False,ac_rl_core,0.85,,,False,False
volatility_null,44,False,ac_rl_core,0.9,,,False,False
volatility_null,44,False,ac_risk,0.3,164,,False,True
volatility_null,44,False,ac_risk,0.35,190,,False,True
volatility_null,44,False,ac_risk,0.4,198,,False,True
volatility_null,44,False,ac_risk,0.45,,,False,False
volatility_null,44,False,ac_risk,0.5,,,False,False
volatility_null,44,False,ac_risk,0.55,,,False,False
volatility_null,44,False,ac_risk,0.6,,,False,False
volatility_null,44,False,ac_risk,0.65,,,False,False
volatility_null,44,False,ac_risk,0.7,,,False,False
volatility_null,44,False,ac_risk,0.75,,,False,False
volatility_null,44,False,ac_risk,0.8,,,False,False
volatility_null,44,False,ac_risk,0.85,,,False,False
volatility_null,44,False,ac_risk,0.9,,,False,False
volatility_null,44,False,rl_risk,0.3,,,False,False
volatility_null,44,False,rl_risk,0.35,,,False,False
volatility_null,44,False,rl_risk,0.4,,,False,False
volatility_null,44,False,rl_risk,0.45,,,False,False
volatility_null,44,False,rl_risk,0.5,,,False,False
volatility_null,44,False,rl_risk,0.55,,,False,False
volatility_null,44,False,rl_risk,0.6,,,False,False
volatility_null,44,False,rl_risk,0.65,,,False,False
volatility_null,44,False,rl_risk,0.7,,,False,False
volatility_null,44,False,rl_risk,0.75,,,False,False
volatility_null,44,False,rl_risk,0.8,,,False,False
volatility_null,44,False,rl_risk,0.85,,,False,False
volatility_null,44,False,rl_risk,0.9,,,False,False
volatility_null,44,False,va_risk,0.3,99,,False,True
volatility_null,44,False,va_risk,0.35,99,,False,True
volatility_null,44,False,va_risk,0.4,99,,False,True
volatility_null,44,False,va_risk,0.45,99,,False,True
volatility_null,44,False,va_risk,0.5,99,,False,True
volatility_null,44,False,va_risk,0.55,107,,False,True
volatility_null,44,False,va_risk,0.6,,,False,False
volatility_null,44,False,va_risk,0.65,,,False,False
volatility_null,44,False,va_risk,0.7,,,False,False
volatility_null,44,False,va_risk,0.75,,,False,False
volatility_null,44,False,va_risk,0.8,,,False,False
volatility_null,44,False,va_risk,0.85,,,False,False
volatility_null,44,False,va_risk,0.9,,,False,False
volatility_null,45,False,mean_risk,0.3,101,,False,True
volatility_null,45,False,mean_risk,0.35,101,,False,True
volatility_null,45,False,mean_risk,0.4,102,,False,True
volatility_null,45,False,mean_risk,0.45,,,False,False
volatility_null,45,False,mean_risk,0.5,,,False,False
volatility_null,45,False,mean_risk,0.55,,,False,False
volatility_null,45,False,mean_risk,0.6,,,False,False
volatility_null,45,False,mean_risk,0.65,,,False,False
volatility_null,45,False,mean_risk,0.7,,,False,False
volatility_null,45,False,mean_risk,0.75,,,False,False
volatility_null,45,False,mean_risk,0.8,,,False,False
volatility_null,45,False,mean_risk,0.85,,,False,False
volatility_null,45,False,mean_risk,0.9,,,False,False
volatility_null,45,False,recovery_core_risk,0.3,99,,False,True
volatility_null,45,False,recovery_core_risk,0.35,99,,False,True
volatility_null,45,False,recovery_core_risk,0.4,101,,False,True
volatility_null,45,False,recovery_core_risk,0.45,,,False,False
volatility_null,45,False,recovery_core_risk,0.5,,,False,False
volatility_null,45,False,recovery_core_risk,0.55,,,False,False
volatility_null,45,False,recovery_core_risk,0.6,,,False,False
volatility_null,45,False,recovery_core_risk,0.65,,,False,False
volatility_null,45,False,recovery_core_risk,0.7,,,False,False
volatility_null,45,False,recovery_core_risk,0.75,,,False,False
volatility_null,45,False,recovery_core_risk,0.8,,,False,False
volatility_null,45,False,recovery_core_risk,0.85,,,False,False
volatility_null,45,False,recovery_core_risk,0.9,,,False,False
volatility_null,45,False,ac_rl_core,0.3,,,False,False
volatility_null,45,False,ac_rl_core,0.35,,,False,False
volatility_null,45,False,ac_rl_core,0.4,,,False,False
volatility_null,45,False,ac_rl_core,0.45,,,False,False
volatility_null,45,False,ac_rl_core,0.5,,,False,False
volatility_null,45,False,ac_rl_core,0.55,,,False,False
volatility_null,45,False,ac_rl_core,0.6,,,False,False
volatility_null,45,False,ac_rl_core,0.65,,,False,False
volatility_null,45,False,ac_rl_core,0.7,,,False,False
volatility_null,45,False,ac_rl_core,0.75,,,False,False
volatility_null,45,False,ac_rl_core,0.8,,,False,False
volatility_null,45,False,ac_rl_core,0.85,,,False,False
volatility_null,45,False,ac_rl_core,0.9,,,False,False
volatility_null,45,False,ac_risk,0.3,99,,False,True
volatility_null,45,False,ac_risk,0.35,99,,False,True
volatility_null,45,False,ac_risk,0.4,101,,False,True
volatility_null,45,False,ac_risk,0.45,102,,False,True
volatility_null,45,False,ac_risk,0.5,,,False,False
volatility_null,45,False,ac_risk,0.55,,,False,False
volatility_null,45,False,ac_risk,0.6,,,False,False
volatility_null,45,False,ac_risk,0.65,,,False,False
volatility_null,45,False,ac_risk,0.7,,,False,False
volatility_null,45,False,ac_risk,0.75,,,False,False
volatility_null,45,False,ac_risk,0.8,,,False,False
volatility_null,45,False,ac_risk,0.85,,,False,False
volatility_null,45,False,ac_risk,0.9,,,False,False
volatility_null,45,False,rl_risk,0.3,,,False,False
volatility_null,45,False,rl_risk,0.35,,,False,False
volatility_null,45,False,rl_risk,0.4,,,False,False
volatility_null,45,False,rl_risk,0.45,,,False,False
volatility_null,45,False,rl_risk,0.5,,,False,False
volatility_null,45,False,rl_risk,0.55,,,False,False
volatility_null,45,False,rl_risk,0.6,,,False,False
volatility_null,45,False,rl_risk,0.65,,,False,False
volatility_null,45,False,rl_risk,0.7,,,False,False
volatility_null,45,False,rl_risk,0.75,,,False,False
volatility_null,45,False,rl_risk,0.8,,,False,False
volatility_null,45,False,rl_risk,0.85,,,False,False
volatility_null,45,False,rl_risk,0.9,,,False,False
volatility_null,45,False,va_risk,0.3,101,,False,True
volatility_null,45,False,va_risk,0.35,102,,False,True
volatility_null,45,False,va_risk,0.4,104,,False,True
volatility_null,45,False,va_risk,0.45,128,,False,True
volatility_null,45,False,va_risk,0.5,144,,False,True
volatility_null,45,False,va_risk,0.55,280,,False,True
volatility_null,45,False,va_risk,0.6,285,,False,True
volatility_null,45,False,va_risk,0.65,,,False,False
volatility_null,45,False,va_risk,0.7,,,False,False
volatility_null,45,False,va_risk,0.75,,,False,False
volatility_null,45,False,va_risk,0.8,,,False,False
volatility_null,45,False,va_risk,0.85,,,False,False
volatility_null,45,False,va_risk,0.9,,,False,False
volatility_null,46,False,mean_risk,0.3,166,,False,True
volatility_null,46,False,mean_risk,0.35,299,,False,True
volatility_null,46,False,mean_risk,0.4,,,False,False
volatility_null,46,False,mean_risk,0.45,,,False,False
volatility_null,46,False,mean_risk,0.5,,,False,False
volatility_null,46,False,mean_risk,0.55,,,False,False
volatility_null,46,False,mean_risk,0.6,,,False,False
volatility_null,46,False,mean_risk,0.65,,,False,False
volatility_null,46,False,mean_risk,0.7,,,False,False
volatility_null,46,False,mean_risk,0.75,,,False,False
volatility_null,46,False,mean_risk,0.8,,,False,False
volatility_null,46,False,mean_risk,0.85,,,False,False
volatility_null,46,False,mean_risk,0.9,,,False,False
volatility_null,46,False,recovery_core_risk,0.3,139,,False,True
volatility_null,46,False,recovery_core_risk,0.35,299,,False,True
volatility_null,46,False,recovery_core_risk,0.4,341,,False,True
volatility_null,46,False,recovery_core_risk,0.45,,,False,False
volatility_null,46,False,recovery_core_risk,0.5,,,False,False
volatility_null,46,False,recovery_core_risk,0.55,,,False,False
volatility_null,46,False,recovery_core_risk,0.6,,,False,False
volatility_null,46,False,recovery_core_risk,0.65,,,False,False
volatility_null,46,False,recovery_core_risk,0.7,,,False,False
volatility_null,46,False,recovery_core_risk,0.75,,,False,False
volatility_null,46,False,recovery_core_risk,0.8,,,False,False
volatility_null,46,False,recovery_core_risk,0.85,,,False,False
volatility_null,46,False,recovery_core_risk,0.9,,,False,False
volatility_null,46,False,ac_rl_core,0.3,338,,False,True
volatility_null,46,False,ac_rl_core,0.35,,,False,False
volatility_null,46,False,ac_rl_core,0.4,,,False,False
volatility_null,46,False,ac_rl_core,0.45,,,False,False
volatility_null,46,False,ac_rl_core,0.5,,,False,False
volatility_null,46,False,ac_rl_core,0.55,,,False,False
volatility_null,46,False,ac_rl_core,0.6,,,False,False
volatility_null,46,False,ac_rl_core,0.65,,,False,False
volatility_null,46,False,ac_rl_core,0.7,,,False,False
volatility_null,46,False,ac_rl_core,0.75,,,False,False
volatility_null,46,False,ac_rl_core,0.8,,,False,False
volatility_null,46,False,ac_rl_core,0.85,,,False,False
volatility_null,46,False,ac_rl_core,0.9,,,False,False
volatility_null,46,False,ac_risk,0.3,125,,False,True
volatility_null,46,False,ac_risk,0.35,138,,False,True
volatility_null,46,False,ac_risk,0.4,140,,False,True
volatility_null,46,False,ac_risk,0.45,334,,False,True
volatility_null,46,False,ac_risk,0.5,,,False,False
volatility_null,46,False,ac_risk,0.55,,,False,False
volatility_null,46,False,ac_risk,0.6,,,False,False
volatility_null,46,False,ac_risk,0.65,,,False,False
volatility_null,46,False,ac_risk,0.7,,,False,False
volatility_null,46,False,ac_risk,0.75,,,False,False
volatility_null,46,False,ac_risk,0.8,,,False,False
volatility_null,46,False,ac_risk,0.85,,,False,False
volatility_null,46,False,ac_risk,0.9,,,False,False
volatility_null,46,False,rl_risk,0.3,,,False,False
volatility_null,46,False,rl_risk,0.35,,,False,False
volatility_null,46,False,rl_risk,0.4,,,False,False
volatility_null,46,False,rl_risk,0.45,,,False,False
volatility_null,46,False,rl_risk,0.5,,,False,False
volatility_null,46,False,rl_risk,0.55,,,False,False
volatility_null,46,False,rl_risk,0.6,,,False,False
volatility_null,46,False,rl_risk,0.65,,,False,False
volatility_null,46,False,rl_risk,0.7,,,False,False
volatility_null,46,False,rl_risk,0.75,,,False,False
volatility_null,46,False,rl_risk,0.8,,,False,False
volatility_null,46,False,rl_risk,0.85,,,False,False
volatility_null,46,False,rl_risk,0.9,,,False,False
volatility_null,46,False,va_risk,0.3,99,,False,True
volatility_null,46,False,va_risk,0.35,99,,False,True
volatility_null,46,False,va_risk,0.4,165,,False,True
volatility_null,46,False,va_risk,0.45,166,,False,True
volatility_null,46,False,va_risk,0.5,169,,False,True
volatility_null,46,False,va_risk,0.55,178,,False,True
volatility_null,46,False,va_risk,0.6,180,,False,True
volatility_null,46,False,va_risk,0.65,181,,False,True
volatility_null,46,False,va_risk,0.7,,,False,False
volatility_null,46,False,va_risk,0.75,,,False,False
volatility_null,46,False,va_risk,0.8,,,False,False
volatility_null,46,False,va_risk,0.85,,,False,False
volatility_null,46,False,va_risk,0.9,,,False,False
volatility_null,47,False,mean_risk,0.3,318,,False,True
volatility_null,47,False,mean_risk,0.35,,,False,False
volatility_null,47,False,mean_risk,0.4,,,False,False
volatility_null,47,False,mean_risk,0.45,,,False,False
volatility_null,47,False,mean_risk,0.5,,,False,False
volatility_null,47,False,mean_risk,0.55,,,False,False
volatility_null,47,False,mean_risk,0.6,,,False,False
volatility_null,47,False,mean_risk,0.65,,,False,False
volatility_null,47,False,mean_risk,0.7,,,False,False
volatility_null,47,False,mean_risk,0.75,,,False,False
volatility_null,47,False,mean_risk,0.8,,,False,False
volatility_null,47,False,mean_risk,0.85,,,False,False
volatility_null,47,False,mean_risk,0.9,,,False,False
volatility_null,47,False,recovery_core_risk,0.3,99,,False,True
volatility_null,47,False,recovery_core_risk,0.35,99,,False,True
volatility_null,47,False,recovery_core_risk,0.4,,,False,False
volatility_null,47,False,recovery_core_risk,0.45,,,False,False
volatility_null,47,False,recovery_core_risk,0.5,,,False,False
volatility_null,47,False,recovery_core_risk,0.55,,,False,False
volatility_null,47,False,recovery_core_risk,0.6,,,False,False
volatility_null,47,False,recovery_core_risk,0.65,,,False,False
volatility_null,47,False,recovery_core_risk,0.7,,,False,False
volatility_null,47,False,recovery_core_risk,0.75,,,False,False
volatility_null,47,False,recovery_core_risk,0.8,,,False,False
volatility_null,47,False,recovery_core_risk,0.85,,,False,False
volatility_null,47,False,recovery_core_risk,0.9,,,False,False
volatility_null,47,False,ac_rl_core,0.3,,,False,False
volatility_null,47,False,ac_rl_core,0.35,,,False,False
volatility_null,47,False,ac_rl_core,0.4,,,False,False
volatility_null,47,False,ac_rl_core,0.45,,,False,False
volatility_null,47,False,ac_rl_core,0.5,,,False,False
volatility_null,47,False,ac_rl_core,0.55,,,False,False
volatility_null,47,False,ac_rl_core,0.6,,,False,False
volatility_null,47,False,ac_rl_core,0.65,,,False,False
volatility_null,47,False,ac_rl_core,0.7,,,False,False
volatility_null,47,False,ac_rl_core,0.75,,,False,False
volatility_null,47,False,ac_rl_core,0.8,,,False,False
volatility_null,47,False,ac_rl_core,0.85,,,False,False
volatility_null,47,False,ac_rl_core,0.9,,,False,False
volatility_null,47,False,ac_risk,0.3,99,,False,True
volatility_null,47,False,ac_risk,0.35,99,,False,True
volatility_null,47,False,ac_risk,0.4,99,,False,True
volatility_null,47,False,ac_risk,0.45,99,,False,True
volatility_null,47,False,ac_risk,0.5,,,False,False
volatility_null,47,False,ac_risk,0.55,,,False,False
volatility_null,47,False,ac_risk,0.6,,,False,False
volatility_null,47,False,ac_risk,0.65,,,False,False
volatility_null,47,False,ac_risk,0.7,,,False,False
volatility_null,47,False,ac_risk,0.75,,,False,False
volatility_null,47,False,ac_risk,0.8,,,False,False
volatility_null,47,False,ac_risk,0.85,,,False,False
volatility_null,47,False,ac_risk,0.9,,,False,False
volatility_null,47,False,rl_risk,0.3,,,False,False
volatility_null,47,False,rl_risk,0.35,,,False,False
volatility_null,47,False,rl_risk,0.4,,,False,False
volatility_null,47,False,rl_risk,0.45,,,False,False
volatility_null,47,False,rl_risk,0.5,,,False,False
volatility_null,47,False,rl_risk,0.55,,,False,False
volatility_null,47,False,rl_risk,0.6,,,False,False
volatility_null,47,False,rl_risk,0.65,,,False,False
volatility_null,47,False,rl_risk,0.7,,,False,False
volatility_null,47,False,rl_risk,0.75,,,False,False
volatility_null,47,False,rl_risk,0.8,,,False,False
volatility_null,47,False,rl_risk,0.85,,,False,False
volatility_null,47,False,rl_risk,0.9,,,False,False
volatility_null,47,False,va_risk,0.3,124,,False,True
volatility_null,47,False,va_risk,0.35,127,,False,True
volatility_null,47,False,va_risk,0.4,129,,False,True
volatility_null,47,False,va_risk,0.45,129,,False,True
volatility_null,47,False,va_risk,0.5,306,,False,True
volatility_null,47,False,va_risk,0.55,317,,False,True
volatility_null,47,False,va_risk,0.6,318,,False,True
volatility_null,47,False,va_risk,0.65,,,False,False
volatility_null,47,False,va_risk,0.7,,,False,False
volatility_null,47,False,va_risk,0.75,,,False,False
volatility_null,47,False,va_risk,0.8,,,False,False
volatility_null,47,False,va_risk,0.85,,,False,False
volatility_null,47,False,va_risk,0.9,,,False,False
volatility_null,48,False,mean_risk,0.3,579,,False,True
volatility_null,48,False,mean_risk,0.35,579,,False,True
volatility_null,48,False,mean_risk,0.4,,,False,False
volatility_null,48,False,mean_risk,0.45,,,False,False
volatility_null,48,False,mean_risk,0.5,,,False,False
volatility_null,48,False,mean_risk,0.55,,,False,False
volatility_null,48,False,mean_risk,0.6,,,False,False
volatility_null,48,False,mean_risk,0.65,,,False,False
volatility_null,48,False,mean_risk,0.7,,,False,False
volatility_null,48,False,mean_risk,0.75,,,False,False
volatility_null,48,False,mean_risk,0.8,,,False,False
volatility_null,48,False,mean_risk,0.85,,,False,False
volatility_null,48,False,mean_risk,0.9,,,False,False
volatility_null,48,False,recovery_core_risk,0.3,288,,False,True
volatility_null,48,False,recovery_core_risk,0.35,579,,False,True
volatility_null,48,False,recovery_core_risk,0.4,,,False,False
volatility_null,48,False,recovery_core_risk,0.45,,,False,False
volatility_null,48,False,recovery_core_risk,0.5,,,False,False
volatility_null,48,False,recovery_core_risk,0.55,,,False,False
volatility_null,48,False,recovery_core_risk,0.6,,,False,False
volatility_null,48,False,recovery_core_risk,0.65,,,False,False
volatility_null,48,False,recovery_core_risk,0.7,,,False,False
volatility_null,48,False,recovery_core_risk,0.75,,,False,False
volatility_null,48,False,recovery_core_risk,0.8,,,False,False
volatility_null,48,False,recovery_core_risk,0.85,,,False,False
volatility_null,48,False,recovery_core_risk,0.9,,,False,False
volatility_null,48,False,ac_rl_core,0.3,,,False,False
volatility_null,48,False,ac_rl_core,0.35,,,False,False
volatility_null,48,False,ac_rl_core,0.4,,,False,False
volatility_null,48,False,ac_rl_core,0.45,,,False,False
volatility_null,48,False,ac_rl_core,0.5,,,False,False
volatility_null,48,False,ac_rl_core,0.55,,,False,False
volatility_null,48,False,ac_rl_core,0.6,,,False,False
volatility_null,48,False,ac_rl_core,0.65,,,False,False
volatility_null,48,False,ac_rl_core,0.7,,,False,False
volatility_null,48,False,ac_rl_core,0.75,,,False,False
volatility_null,48,False,ac_rl_core,0.8,,,False,False
volatility_null,48,False,ac_rl_core,0.85,,,False,False
volatility_null,48,False,ac_rl_core,0.9,,,False,False
volatility_null,48,False,ac_risk,0.3,99,,False,True
volatility_null,48,False,ac_risk,0.35,104,,False,True
volatility_null,48,False,ac_risk,0.4,410,,False,True
volatility_null,48,False,ac_risk,0.45,,,False,False
volatility_null,48,False,ac_risk,0.5,,,False,False
volatility_null,48,False,ac_risk,0.55,,,False,False
volatility_null,48,False,ac_risk,0.6,,,False,False
volatility_null,48,False,ac_risk,0.65,,,False,False
volatility_null,48,False,ac_risk,0.7,,,False,False
volatility_null,48,False,ac_risk,0.75,,,False,False
volatility_null,48,False,ac_risk,0.8,,,False,False
volatility_null,48,False,ac_risk,0.85,,,False,False
volatility_null,48,False,ac_risk,0.9,,,False,False
volatility_null,48,False,rl_risk,0.3,,,False,False
volatility_null,48,False,rl_risk,0.35,,,False,False
volatility_null,48,False,rl_risk,0.4,,,False,False
volatility_null,48,False,rl_risk,0.45,,,False,False
volatility_null,48,False,rl_risk,0.5,,,False,False
volatility_null,48,False,rl_risk,0.55,,,False,False
volatility_null,48,False,rl_risk,0.6,,,False,False
volatility_null,48,False,rl_risk,0.65,,,False,False
volatility_null,48,False,rl_risk,0.7,,,False,False
volatility_null,48,False,rl_risk,0.75,,,False,False
volatility_null,48,False,rl_risk,0.8,,,False,False
volatility_null,48,False,rl_risk,0.85,,,False,False
volatility_null,48,False,rl_risk,0.9,,,False,False
volatility_null,48,False,va_risk,0.3,99,,False,True
volatility_null,48,False,va_risk,0.35,99,,False,True
volatility_null,48,False,va_risk,0.4,106,,False,True
volatility_null,48,False,va_risk,0.45,273,,False,True
volatility_null,48,False,va_risk,0.5,450,,False,True
volatility_null,48,False,va_risk,0.55,478,,False,True
volatility_null,48,False,va_risk,0.6,481,,False,True
volatility_null,48,False,va_risk,0.65,,,False,False
volatility_null,48,False,va_risk,0.7,,,False,False
volatility_null,48,False,va_risk,0.75,,,False,False
volatility_null,48,False,va_risk,0.8,,,False,False
volatility_null,48,False,va_risk,0.85,,,False,False
volatility_null,48,False,va_risk,0.9,,,False,False
volatility_null,49,False,mean_risk,0.3,108,,False,True
volatility_null,49,False,mean_risk,0.35,112,,False,True
volatility_null,49,False,mean_risk,0.4,,,False,False
volatility_null,49,False,mean_risk,0.45,,,False,False
volatility_null,49,False,mean_risk,0.5,,,False,False
volatility_null,49,False,mean_risk,0.55,,,False,False
volatility_null,49,False,mean_risk,0.6,,,False,False
volatility_null,49,False,mean_risk,0.65,,,False,False
volatility_null,49,False,mean_risk,0.7,,,False,False
volatility_null,49,False,mean_risk,0.75,,,False,False
volatility_null,49,False,mean_risk,0.8,,,False,False
volatility_null,49,False,mean_risk,0.85,,,False,False
volatility_null,49,False,mean_risk,0.9,,,False,False
volatility_null,49,False,recovery_core_risk,0.3,99,,False,True
volatility_null,49,False,recovery_core_risk,0.35,99,,False,True
volatility_null,49,False,recovery_core_risk,0.4,,,False,False
volatility_null,49,False,recovery_core_risk,0.45,,,False,False
volatility_null,49,False,recovery_core_risk,0.5,,,False,False
volatility_null,49,False,recovery_core_risk,0.55,,,False,False
volatility_null,49,False,recovery_core_risk,0.6,,,False,False
volatility_null,49,False,recovery_core_risk,0.65,,,False,False
volatility_null,49,False,recovery_core_risk,0.7,,,False,False
volatility_null,49,False,recovery_core_risk,0.75,,,False,False
volatility_null,49,False,recovery_core_risk,0.8,,,False,False
volatility_null,49,False,recovery_core_risk,0.85,,,False,False
volatility_null,49,False,recovery_core_risk,0.9,,,False,False
volatility_null,49,False,ac_rl_core,0.3,103,,False,True
volatility_null,49,False,ac_rl_core,0.35,,,False,False
volatility_null,49,False,ac_rl_core,0.4,,,False,False
volatility_null,49,False,ac_rl_core,0.45,,,False,False
volatility_null,49,False,ac_rl_core,0.5,,,False,False
volatility_null,49,False,ac_rl_core,0.55,,,False,False
volatility_null,49,False,ac_rl_core,0.6,,,False,False
volatility_null,49,False,ac_rl_core,0.65,,,False,False
volatility_null,49,False,ac_rl_core,0.7,,,False,False
volatility_null,49,False,ac_rl_core,0.75,,,False,False
volatility_null,49,False,ac_rl_core,0.8,,,False,False
volatility_null,49,False,ac_rl_core,0.85,,,False,False
volatility_null,49,False,ac_rl_core,0.9,,,False,False
volatility_null,49,False,ac_risk,0.3,99,,False,True
volatility_null,49,False,ac_risk,0.35,99,,False,True
volatility_null,49,False,ac_risk,0.4,99,,False,True
volatility_null,49,False,ac_risk,0.45,99,,False,True
volatility_null,49,False,ac_risk,0.5,,,False,False
volatility_null,49,False,ac_risk,0.55,,,False,False
volatility_null,49,False,ac_risk,0.6,,,False,False
volatility_null,49,False,ac_risk,0.65,,,False,False
volatility_null,49,False,ac_risk,0.7,,,False,False
volatility_null,49,False,ac_risk,0.75,,,False,False
volatility_null,49,False,ac_risk,0.8,,,False,False
volatility_null,49,False,ac_risk,0.85,,,False,False
volatility_null,49,False,ac_risk,0.9,,,False,False
volatility_null,49,False,rl_risk,0.3,,,False,False
volatility_null,49,False,rl_risk,0.35,,,False,False
volatility_null,49,False,rl_risk,0.4,,,False,False
volatility_null,49,False,rl_risk,0.45,,,False,False
volatility_null,49,False,rl_risk,0.5,,,False,False
volatility_null,49,False,rl_risk,0.55,,,False,False
volatility_null,49,False,rl_risk,0.6,,,False,False
volatility_null,49,False,rl_risk,0.65,,,False,False
volatility_null,49,False,rl_risk,0.7,,,False,False
volatility_null,49,False,rl_risk,0.75,,,False,False
volatility_null,49,False,rl_risk,0.8,,,False,False
volatility_null,49,False,rl_risk,0.85,,,False,False
volatility_null,49,False,rl_risk,0.9,,,False,False
volatility_null,49,False,va_risk,0.3,108,,False,True
volatility_null,49,False,va_risk,0.35,108,,False,True
volatility_null,49,False,va_risk,0.4,110,,False,True
volatility_null,49,False,va_risk,0.45,112,,False,True
volatility_null,49,False,va_risk,0.5,203,,False,True
volatility_null,49,False,va_risk,0.55,,,False,False
volatility_null,49,False,va_risk,0.6,,,False,False
volatility_null,49,False,va_risk,0.65,,,False,False
volatility_null,49,False,va_risk,0.7,,,False,False
volatility_null,49,False,va_risk,0.75,,,False,False
volatility_null,49,False,va_risk,0.8,,,False,False
volatility_null,49,False,va_risk,0.85,,,False,False
volatility_null,49,False,va_risk,0.9,,,False,False
volatility_null,50,False,mean_risk,0.3,453,,False,True
volatility_null,50,False,mean_risk,0.35,,,False,False
volatility_null,50,False,mean_risk,0.4,,,False,False
volatility_null,50,False,mean_risk,0.45,,,False,False
volatility_null,50,False,mean_risk,0.5,,,False,False
volatility_null,50,False,mean_risk,0.55,,,False,False
volatility_null,50,False,mean_risk,0.6,,,False,False
volatility_null,50,False,mean_risk,0.65,,,False,False
volatility_null,50,False,mean_risk,0.7,,,False,False
volatility_null,50,False,mean_risk,0.75,,,False,False
volatility_null,50,False,mean_risk,0.8,,,False,False
volatility_null,50,False,mean_risk,0.85,,,False,False
volatility_null,50,False,mean_risk,0.9,,,False,False
volatility_null,50,False,recovery_core_risk,0.3,110,,False,True
volatility_null,50,False,recovery_core_risk,0.35,471,,False,True
volatility_null,50,False,recovery_core_risk,0.4,,,False,False
volatility_null,50,False,recovery_core_risk,0.45,,,False,False
volatility_null,50,False,recovery_core_risk,0.5,,,False,False
volatility_null,50,False,recovery_core_risk,0.55,,,False,False
volatility_null,50,False,recovery_core_risk,0.6,,,False,False
volatility_null,50,False,recovery_core_risk,0.65,,,False,False
volatility_null,50,False,recovery_core_risk,0.7,,,False,False
volatility_null,50,False,recovery_core_risk,0.75,,,False,False
volatility_null,50,False,recovery_core_risk,0.8,,,False,False
volatility_null,50,False,recovery_core_risk,0.85,,,False,False
volatility_null,50,False,recovery_core_risk,0.9,,,False,False
volatility_null,50,False,ac_rl_core,0.3,,,False,False
volatility_null,50,False,ac_rl_core,0.35,,,False,False
volatility_null,50,False,ac_rl_core,0.4,,,False,False
volatility_null,50,False,ac_rl_core,0.45,,,False,False
volatility_null,50,False,ac_rl_core,0.5,,,False,False
volatility_null,50,False,ac_rl_core,0.55,,,False,False
volatility_null,50,False,ac_rl_core,0.6,,,False,False
volatility_null,50,False,ac_rl_core,0.65,,,False,False
volatility_null,50,False,ac_rl_core,0.7,,,False,False
volatility_null,50,False,ac_rl_core,0.75,,,False,False
volatility_null,50,False,ac_rl_core,0.8,,,False,False
volatility_null,50,False,ac_rl_core,0.85,,,False,False
volatility_null,50,False,ac_rl_core,0.9,,,False,False
volatility_null,50,False,ac_risk,0.3,99,,False,True
volatility_null,50,False,ac_risk,0.35,103,,False,True
